id	(2-methoxyethoxy)propanoic acid isomer	(gamma)Glu-Leu/Ile	1-Methyluric acid	1-Methylxanthine	"1,3-Dimethyluric acid"	"1,7-Dimethyluric acid"	2-acetamido-4-methylphenyl acetate	2-Aminoadipic acid	2-Hydroxybenzyl alcohol	2-Isopropylmalic acid	2-Methylhippuric acid	"2,2-Dimethylglutaric acid"	3-Hydroxybenzyl alcohol	3-Hydroxyphenylacetic acid	3-Indole carboxylic acid glucuronide	3-Methyl-2-oxovaleric acid	3-Methylcrotonylglycine	"3,3-Dimethylglutaric acid"	"3,4-Dihydroxybenzeneacetic acid"	"3,5-dihydroxybenzoic acid/3,4-dihydroxybenzoic acid"	"3,7-Dimethyluric acid"	4-Acetamidobutanoic acid isomer 2	4-Acetamidobutanoic acid isomer 3	4-Hydroxybenzoic acid	4-Methylhippuric acid/3-Methylhippuric acid	5-Hydroxyindoleacetic acid	5-Sulfosalicylic acid	6-(2-hydroxyethoxy)-6-oxohexanoic acid	6-(carboxymethoxy)-hexanoic acid	9-Methylxanthine	Acetaminophen glucuronide	Acetylphenylalanine	alpha-N-Phenylacetyl-glutamine	Aminosalicyluric acid	Asp-Leu/Ile isomer 1	Asp-Leu/Ile isomer 2	Aspartic acid	Azelaic acid	Benzoic acid isomer	Chenodeoxycholic acid isomer	Cinnamoylglycine	Citric acid	Dehydroepiandrosterone 3-glucuronide	Dehydroepiandrosterone sulfate	Deoxyhexose	Dimethylguanosine	FMNH2	Fumaric acid	Gentisic acid	Glu-Val	Gluconic acid and/or isomers	Glucuronic acid and/or isomers	Glyceric acid	Glycocholic acid isomer 2	Glycocholic acid isomer 3	Heptylmalonic acid	Hexanoylglycine	Hippuric acid	Hydroxybenzyl alcohol isomer	Hydroxyphenyllactic acid	Hydroxysuberic acid isomer 1	Hydroxysuberic acid isomer 2	Isovalerylalanine isomer	Ketoleucine	Kynurenic acid	Malic acid	Methoxysalicylic acid isomer	Methyl (hydroxymethyl)pyrrolidine-carboxylate/Methyl (hydroxy)piperidine-carboxylate	Methylinosine	Mevalonic acid isomer 1	Monoethyl phthalate	N-Acetyl-aspartic acid	N-Acetylisoleucine	N-Acetylleucine	N-Acetyltryptophan	N-Acetyltryptophan isomer 3	N2-Acetylaminoadipic acid	N4-Acetylcytidine	Nicotinuric acid isomer	Ortho-Hydroxyphenylacetic acid	Oxoglutaric acid	p-Anisic acid	p-Hydroxyhippuric acid	p-Hydroxymandelic acid	p-Hydroxyphenylacetic acid	Pantothenic acid	Pentose	Phe-Tyr-Asp (and isomers)	Porphobilinogen	Pyridoxic acid isomer 1	Pyridylacetylglycine	Pyrocatechol sulfate	Pyroglutamic acid	Pyrroledicarboxylic acid	Pyruvic acid	Quinic acid	Salicylic acid	Sebacic acid	Suberic acid	Sulfosalicylic acid isomer	Taurine	Testosterone glucuronide	Tetrahydrohippuric acid	Threo-3-Phenylserine	Threonic acid/Erythronic acid	Tryptophan	Valerylglycine isomer 1	Valerylglycine isomer 2	Xanthosine
HU_024	5.36371403	4.417740636	4.529621208	4.49764343	4.442089338	4.420607029	4.359334581	4.287074542	3.656477698	4.059153929	4.115347599	4.107586527	4.065173022	4.310386326	4.315856984	4.217707219	4.423787376	4.259191383	4.087601772	4.313732951	3.809710012	4.23009087	4.205857655	4.154890504	3.63506772	4.31557039	3.720013168	4.294306175	4.034456502	4.071235071	0.146645162	4.232674677	4.458553096	4.034643168	3.917378711	4.018258112	4.16005695	4.306394913	3.560339441	4.27336953	4.169279126	4.336328879	3.964720652	2.973556839	3.560839941	4.31060815	3.958395779	3.83179901	4.266877372	4.284175627	4.492846018	4.500638666	3.878630073	4.147178348	3.527396783	4.334173906	4.04434945	4.358286798	3.910158559	3.701510177	4.469864155	4.312070036	4.435000147	4.287264164	4.310529944	3.849889509	4.676988099	5.186590378	4.341552408	5.414234532	3.452697146	4.185635586	4.390884063	4.324902966	4.0027179	4.7466645	4.255754455	4.540992081	4.557676034	4.721074276	4.205709234	4.366086847	4.130368577	4.104312477	2.610658378	4.415714856	4.215473458	4.491396854	4.570908001	3.975255063	4.362366845	4.255926391	4.098654742	3.677787331	4.045294524	4.264874894	3.769767338	4.553187929	4.46091251	4.297629557	4.800154513	3.856351858	4.445913188	4.203623572	4.492283928	4.467260181	4.662549001	4.391506546	4.258855541
HU_025	3.202345706	4.328564559	4.110273903	4.125096956	4.00906691	3.945387493	4.190780444	4.180458777	4.168804205	4.361120067	3.961512201	4.230240118	4.006826358	3.890507196	4.42137969	4.654425551	4.278320668	4.236527395	3.83941092	3.827369623	4.389594052	4.187882902	4.379372477	4.591828324	3.392771507	4.481418433	3.846030693	4.521698811	4.089753821	4.200445863	1.82694255	3.59143665	4.437548819	4.028521309	3.890765125	4.107890767	4.421468273	4.374646182	3.646274254	2.635281076	4.142754737	4.214319448	4.493531089	3.77167612	3.786335624	4.439865506	4.336754873	3.802339511	4.291444878	4.378978069	4.287708199	4.164579599	4.428565809	4.158125946	3.730585908	4.085223134	2.993146422	4.242481939	4.149224738	3.727090801	4.976970144	4.109924286	3.782618485	3.867967803	4.320476893	3.82418732	4.389579971	4.535448387	4.426027462	3.434944007	3.577856926	4.379919597	4.032094103	4.38990265	3.864348148	4.312784671	4.456862101	4.588072574	4.219688418	4.582119544	4.240555777	4.20867478	4.278923491	3.854454695	3.900964462	4.577301648	4.160792962	4.436651568	4.277645912	4.29219003	4.448932883	4.357877449	4.211437065	3.408444104	3.587880766	4.131776602	3.415179194	4.346599872	4.02922461	4.672109302	4.461322603	4.38023644	4.281855767	4.04504328	4.269593411	4.284253921	4.512595612	4.327061846	4.172714224
HU_026	3.980345369	4.02953783	3.739690888	4.158616259	3.198911937	4.25456669	4.207212329	4.1594218	3.711944592	3.206617961	3.957246738	4.063755827	1.461689692	4.473985754	4.17965253	3.926207795	4.194748157	3.842022029	1.4428604	3.728988315	4.428302993	3.921403537	4.022572081	4.763827966	3.775575079	4.29019838	4.032781504	3.994291645	3.896744529	4.552809846	5.227465524	2.538760574	4.429282483	3.704192773	3.543724766	3.812856871	4.388748702	4.107936812	3.793879755	4.415442258	4.185027854	4.24458253	4.103096244	3.367209969	3.807161832	4.117313141	3.732100313	3.844749988	0.925459206	3.906109263	4.069351094	4.334987057	4.445767061	2.648425962	2.629218779	4.12631072	3.84732681	4.235294745	3.83544383	3.832110389	4.162378033	4.219913588	4.109885125	3.78285437	3.85006516	4.216862635	3.854946976	3.211032645	4.212118607	3.288683315	3.917557128	4.468380285	4.378304321	4.544151966	4.187264768	4.324868794	4.034675732	1.795245343	4.531023496	3.8513424	4.005307326	4.548048451	4.145819781	3.866449817	4.058632241	4.31245042	4.069193579	4.31590619	3.793927527	3.844729789	4.226969951	4.122079856	4.11483148	3.762430308	3.67423758	4.306133559	4.219493821	4.261236226	4.071142157	4.421392738	3.569861462	3.695799496	3.658976449	4.131762761	4.295105782	4.452736695	4.309422115	4.319591936	4.016015657
HU_027	3.020293232	4.152376569	3.783864332	3.747657308	3.702778441	4.131751075	4.006990646	4.091647817	3.904652936	3.889866941	3.708261546	4.270807068	4.13795343	4.722715169	4.544166547	3.910270523	4.044521946	4.236760998	4.07828042	3.805395447	3.147436562	4.053804758	3.660633758	4.203545535	3.311462062	4.253033853	4.52225371	3.953249718	3.781179952	3.875139602	0.883997744	4.050912938	4.414200334	3.37018234	4.651064591	4.850653033	4.352549399	4.147555437	3.960548607	3.746504059	4.138618689	4.379453801	4.141067604	4.849470567	3.447998581	4.238034116	4.252491589	3.722821152	4.584132488	4.152752192	4.338178918	4.376192557	4.515143855	3.422973331	3.974577013	3.976001645	3.773504324	4.374712297	3.636450775	3.945884164	4.049386125	4.19746051	4.126640846	3.769634989	3.923432135	4.031303531	4.400599379	4.135758092	4.031605082	2.659873804	3.788281036	4.24572544	3.928265366	3.928668072	3.685318475	4.548185194	4.068235177	4.360119266	4.02578442	4.17806315	3.569422128	2.5911613	4.35235218	4.037377672	3.682032226	4.200481881	4.316303496	4.436574575	4.076542976	3.909667528	4.045274167	4.128600347	4.039582951	3.037436447	3.570043632	2.884534579	4.86066326	4.378770052	4.219656604	4.309183112	4.128042581	3.976266006	4.10742413	3.903241935	4.485143336	4.446745751	4.116851447	3.959436787	4.100203052
HU_028	5.083462878	4.292682632	4.126845744	4.110164142	4.059331521	4.048240614	4.122870209	4.406471146	4.111157534	3.011189135	3.938108327	4.510079979	4.602938611	4.041185417	3.636839072	4.428326978	4.411209619	4.272755245	4.614126918	3.933624607	3.885685117	4.28655102	4.398634404	4.422072436	3.53486388	4.318097284	0.941272725	4.317810304	4.288645856	3.908933066	0.511570153	4.059098909	4.317699746	3.890552072	3.815146983	4.118653056	4.12847357	4.201008048	3.882868265	3.802174877	4.402825257	4.38638277	4.534587558	4.684479794	4.160597935	4.349461783	4.506793318	3.948375326	4.356579628	4.350452304	4.244554179	3.991583612	4.210898193	4.483293618	4.802508576	4.317494727	4.685415827	4.39645747	3.920965394	4.001123201	4.240019565	4.592835007	4.362388596	4.08887777	4.214422553	4.304139105	4.18617087	4.475619099	4.295766854	5.281449243	4.15534968	4.449904543	4.223293581	3.717229537	4.318309622	4.584805247	4.431279698	4.546949124	4.385885	4.382493395	4.715971267	4.754272237	4.1729921	4.012453042	4.012415848	4.520045129	4.098270878	4.350766404	4.134035026	4.355590357	4.216427591	4.329101172	4.142495944	3.787293714	3.887100829	3.981475827	3.347440671	4.542229999	4.314138133	4.3052094	4.557499728	4.554130733	4.782742283	4.581390612	4.215179882	4.406250496	4.286686806	4.302327307	4.384366912
HU_029	3.388718935	4.531347748	4.512252909	4.501070536	4.719267494	4.427084584	3.826902064	4.211600312	4.279858699	4.859806742	3.585296042	4.280862199	4.222632361	4.331662639	4.204447492	4.341312422	4.038121416	4.446509024	4.352865062	3.800998621	4.387075686	4.184982328	3.672229185	3.872188525	3.563054316	4.075345642	4.496737035	4.229005465	4.213977609	4.104319513	1.337005857	4.004698254	3.938614502	4.128110271	3.815150555	3.951648232	4.184901912	4.401241876	3.8635655	2.543100077	4.186151459	4.229816961	4.305692531	4.368515859	3.856635697	4.267852304	4.101970496	4.03025341	4.152886084	4.362779118	4.155565546	4.186607076	4.166359906	2.665736818	2.743153524	4.260280913	4.26524319	4.205689469	4.055184269	3.93428456	4.334291758	4.327363558	4.128542209	4.081537558	4.194590435	4.112283888	4.422786278	4.428625338	4.249186693	3.823955243	3.783713871	4.130868553	4.474423317	4.238244903	4.248804846	3.892834504	4.286634726	4.439698362	4.209993102	4.292043166	4.230498602	3.879060498	3.952865196	4.101215426	3.744681105	4.079488089	4.13463717	3.948406925	4.377456236	4.112186714	4.260473293	4.172429473	4.083169719	4.069635086	3.71025496	4.290301655	4.055732504	4.491316482	4.422525911	3.795517328	4.500319644	4.363478091	3.902947178	3.93144758	4.19821675	4.456603341	4.072967385	4.111199307	4.112921255
HU_030	3.445549982	4.453076004	4.310715632	4.194719856	4.35239842	4.146700265	4.528368527	4.310607376	3.923353919	4.118075697	4.670860491	4.219704662	4.319823555	4.149130556	4.394264893	4.328824046	4.348551513	4.331235778	4.362276741	4.118473478	4.635101143	4.381222132	4.118429048	3.967061946	5.035692923	4.439765435	3.720167164	4.638284917	4.718835295	4.423389768	-0.098843873	4.22859221	4.270712682	3.560355554	4.068184736	4.17634634	4.549570048	4.101307687	3.982092479	2.050700108	4.411143508	4.206949058	4.356197071	4.544111563	4.332878095	4.523557723	4.340524455	4.001416754	3.777807654	4.416866844	4.455517406	4.347665477	4.575555081	3.505113524	2.656180829	4.353529838	4.055709818	4.344658945	3.967744016	4.061211166	4.542278478	4.446781103	4.52046266	4.072513328	4.29827385	4.148779453	3.323350499	4.813159862	4.433740916	3.887871621	2.59111257	4.581894324	4.327815254	4.179498278	4.065573562	4.440624976	4.501533483	4.760376107	4.357155646	4.650941782	4.203600932	0.614417554	4.336801411	4.147706664	4.532682442	4.404947443	4.232189782	4.314086102	4.255352161	4.228109216	4.236345036	4.213921643	4.209294408	4.238515185	4.214226161	4.255466321	3.023362123	4.413607967	4.301566401	3.950070377	4.528352909	4.476691092	4.352986917	3.746989557	4.433375284	4.20467154	4.261706936	4.234801947	4.399534645
HU_031	1.27650453	4.6291358	3.876092627	3.827925381	3.638961641	3.377914646	4.809730336	4.998189223	4.311867641	4.999192435	4.433260463	4.024367485	4.316176185	4.071424564	4.24335178	4.663658646	4.52912785	4.253683368	4.292730992	3.880411853	4.400658339	4.513639307	4.00960616	3.811538343	4.830488559	3.9553326	4.169784214	4.337485288	4.723046183	4.339450408	-0.203213513	4.023039679	4.234317299	3.398034484	4.371105896	4.336134102	4.173367078	4.203287108	4.436322357	1.969647326	5.036492317	4.007234362	4.54901558	2.628914977	4.66252168	4.177409002	3.913764145	4.680681503	4.462717416	4.527326869	4.305656617	4.486804468	4.580435326	2.512092533	2.639756175	4.372408327	3.874207291	4.229599057	3.95438243	4.452515919	4.389010605	4.636442485	4.816274879	4.211880238	3.975408912	4.387124547	2.987293978	4.70886243	4.077336053	3.940179057	2.646661085	4.261440331	4.612486558	4.553247918	4.329738641	4.381021444	4.484303217	4.563838772	4.367754298	4.894867285	4.132963381	0.518954984	4.552977188	4.418984061	4.634929908	3.71592691	4.331623689	4.275870681	5.145749782	3.958438437	4.112286095	4.446184688	4.154260011	4.261964146	3.957779199	3.66759262	2.536248816	4.651304602	4.702656971	3.782221441	5.092530231	4.493874877	3.922518416	3.45350104	4.527392297	4.175133053	4.113702658	4.405743336	4.332193324
HU_032	3.738547491	4.113221891	4.5382435	4.597539049	4.340513379	4.459927064	5.01538777	4.50111645	4.028314927	3.249595203	4.398469758	4.177300067	4.269907832	4.229220456	4.741652638	4.241869629	4.839488626	4.380888669	4.355644021	4.438077349	4.159732752	4.120956724	4.828723817	4.288530074	4.056129508	4.348066534	4.897063157	4.123860602	3.905128517	4.656810762	0.223666363	4.325942732	4.555459488	3.992929114	3.971377582	4.086947335	4.291628454	4.323311856	4.60386265	2.99768978	4.79363079	4.403198012	4.114247605	3.755359012	4.216584698	4.443593705	4.400011601	3.98267978	4.187362508	4.135738598	4.286882088	4.500537372	4.297340458	3.383278939	3.542011058	4.387316136	4.721702794	4.440386625	3.840417028	4.651141269	4.138563572	4.355988418	4.881582233	4.192746221	4.337554616	4.391885361	4.442835162	4.375575493	4.282154632	3.968164472	3.345677786	4.677721126	4.485848538	4.585045749	4.498627819	4.432310469	4.181696443	4.532754028	4.516798434	4.245549315	4.397287684	4.776688666	4.265798381	3.96762532	4.025718671	4.406727743	4.413289683	4.535510139	4.362922373	4.048373376	4.252136083	4.377532675	4.406318949	4.274529508	3.976196323	4.386240402	4.21241967	4.428966572	4.221069832	4.317349501	4.893367499	3.898166621	4.792640591	4.508143728	4.523639759	4.6988231	4.726028449	4.782640641	4.208322622
HU_033	1.253594534	4.150947299	4.400064971	4.457819085	4.415213618	4.349967505	4.204697176	4.372088244	4.557703567	3.634741156	4.391785113	4.524498726	4.534762218	4.453683631	2.907372616	4.215471125	4.493140379	4.353332721	4.535898446	4.276377226	4.790743125	4.436384942	4.613221582	4.300369646	3.719104605	4.18649514	3.68544467	4.387932157	3.63048141	4.445543168	3.286191271	4.398296278	4.421714547	4.456327843	4.027466676	4.174920658	4.319294546	4.487467672	4.229187283	4.977562388	4.24198403	4.355490907	3.961314589	2.511892665	4.380411419	4.249982427	2.592784091	4.378819798	4.379184867	4.238758535	4.501016356	4.378087193	4.197865321	5.112191409	5.402272234	4.096800815	4.721865525	4.41045519	4.615547066	4.221234657	4.438416093	4.409273441	4.473484203	4.012416258	4.620768444	4.451635231	4.308571536	4.31094144	4.127707969	1.437872137	4.454533442	4.604583971	4.176618531	1.252632365	4.481776916	4.248648967	4.420602819	4.199985272	4.348993501	4.681186246	4.084910561	4.030992394	4.176261216	4.229419306	4.332195398	4.481110712	4.350021378	4.457980179	4.128284387	4.650212892	4.395046014	4.430559695	4.399642084	4.165879474	3.919245818	4.35377852	3.716968204	4.665731364	4.408334443	4.646520241	4.182412771	3.745816908	4.7130064	4.674652887	4.4009354	4.216690457	4.634412635	4.475097443	4.379464496
HU_034	3.232847813	4.124072576	4.405030617	4.380920344	4.143482382	4.087973085	3.943419885	4.274448934	4.287144157	5.096587998	4.553186135	4.228861417	4.153499163	4.310652705	4.236049199	4.15762763	4.211723992	4.197688317	4.171274894	3.8857113	4.07033603	4.089348744	4.113298436	4.033590413	4.875061052	4.17229603	3.86569931	4.389687678	3.87790443	4.192749389	0.079563412	4.243851098	4.315767387	4.708177834	4.367170491	4.206159456	4.242974259	4.44045598	4.557374199	4.212606734	4.19201687	4.262640972	3.824267353	3.716167025	4.291223004	4.264437279	3.866454478	4.242766105	3.994990552	4.059163904	4.633382629	4.763216754	4.334587751	3.272766939	2.433761955	4.348361642	4.074654967	4.328135438	4.075727845	4.551629486	4.498221059	4.483293525	4.090203183	3.828692611	4.006888376	3.758607255	4.20391787	4.491268384	4.176079951	3.499853957	3.584592975	3.983439791	4.214823765	4.036372096	4.476892983	4.269092146	4.131043532	4.211485291	4.004007975	4.321378774	3.605194779	2.876410388	4.462127049	4.545156009	4.547795103	4.12792603	4.403003927	4.354674737	4.281163187	3.614607712	4.15288747	4.353444407	4.117807919	4.37503895	3.843025872	4.470196854	3.487607924	4.245685996	4.618071858	3.973993945	3.986501365	3.833326823	4.775549554	4.419992563	4.481254283	3.910997629	4.087797642	3.950485409	4.265560718
HU_035	4.559559002	3.901047415	4.576459192	4.61981642	4.554092216	4.483969656	4.592455086	4.761239318	4.069471989	4.44855343	4.256565483	4.599861229	4.10214145	4.711755245	4.465815064	4.350581938	4.684327087	4.619576804	4.092492957	4.167690568	4.003527465	4.530976983	4.682212011	4.486295668	4.043001872	4.346000095	4.689196506	4.246906662	4.58488378	4.208634491	4.361203167	4.108654004	4.274728972	3.974943237	4.042295574	3.839588468	4.259141715	4.452312734	3.934060154	3.592982452	4.657107109	4.401817172	4.386985949	2.929191267	4.238279137	4.315286246	4.339455353	4.244078263	4.489944186	4.270617853	4.237331943	4.262786103	4.17863049	4.208323	4.001526184	4.575197828	5.165928117	4.28950172	4.111320633	4.014022002	4.303678684	4.489180971	4.641664294	4.283847967	4.365831502	4.721897754	4.442077419	3.927232963	4.203686736	4.560265779	4.472116408	4.529516369	4.468380804	4.197684016	4.390793115	4.925012546	4.187416093	4.735433618	4.234194974	4.288952907	4.698992952	4.418889644	4.18177478	4.351507456	4.197794578	4.741976115	4.151769662	4.236558235	4.255700616	4.761749962	4.37100491	4.229803339	4.2047482	3.263420848	4.042436904	4.269261907	4.264724228	4.988373031	4.604806366	4.329854558	4.165662459	4.463233637	4.314276383	4.360160942	4.258404849	4.066861191	4.353756472	4.579432672	4.418307991
HU_036	4.075948481	4.024811926	4.607787677	4.676615044	4.841897653	4.495590599	4.233076886	4.040922353	4.893828836	4.13923224	4.264486294	4.252800851	4.401083783	3.856335932	4.196500055	4.052565093	4.179692695	4.364526206	4.406894362	4.584571612	4.287021884	4.247661363	4.104475574	4.003095815	4.727923517	4.193838513	3.897866393	4.424686629	4.060433704	4.275384286	2.921812091	4.265683556	4.063164924	4.765794078	3.741666754	3.838091939	4.216203577	4.150352842	4.363889045	4.016928271	4.224470598	4.160245819	3.767656908	1.209995376	4.81272652	4.263334536	3.951149386	4.68821659	4.177670591	4.013038556	4.333312107	4.405584331	4.178598739	2.575356958	2.580462292	4.279671433	4.217471496	4.389438315	4.011566708	4.347069881	4.221448876	4.196126612	4.810348877	3.956520568	4.225926144	4.134592645	4.020279518	4.540481337	4.253369219	3.755147141	3.245582122	4.385609444	4.084432411	4.094522222	4.289966076	4.353527057	4.047494495	3.738424876	4.296152473	4.454332789	3.941184855	4.234275182	4.420362862	4.279815175	4.392796683	3.891665182	4.668216148	4.177595748	4.389500673	4.421921703	4.104235233	4.569526967	4.786186945	4.931663419	3.80446762	4.690219256	3.360201611	4.405413172	4.474656029	3.850695754	3.628624479	4.139324119	4.524298603	4.424805755	4.29237496	3.853908267	4.297211714	4.271695364	4.087210986
HU_037	2.570748216	4.181515516	4.199167663	4.196067515	4.018662697	3.818919353	2.087977253	4.395299373	4.013607577	2.581143091	4.151369453	4.419432548	3.934819522	3.722110443	4.347369598	4.338432606	4.127424334	4.209663683	3.902789058	4.285849549	1.383567399	4.050937541	3.95786585	4.354294657	4.678198974	4.475751276	3.794142014	4.014175857	4.03270047	3.868084325	2.117884467	3.629703176	4.36918943	4.189151836	4.20102811	3.774794379	4.348494736	4.519542455	4.668904859	4.625848014	2.765067579	4.238622591	4.145823475	4.650028868	3.666481167	4.368490467	4.269054968	3.771889587	3.197646075	4.101742789	4.541545839	4.436115874	4.100926903	4.115082081	4.183075561	4.302046194	4.759010737	3.618722405	3.826437949	4.607224561	3.988971473	4.267684629	4.41061049	4.140424789	4.200446498	4.041013346	3.622024678	4.308581507	4.305828404	2.599752557	1.592161096	4.257778296	4.196963877	3.968414669	4.048186311	3.819131366	4.159603317	4.427184616	4.283646714	3.93610227	3.95861053	2.416554615	4.774721118	4.096763049	4.384420443	4.362649916	4.295610896	3.718404165	4.198064382	4.285466177	4.255684221	4.147555959	4.235600842	3.358254306	3.746318817	4.348301322	3.664865648	4.257716618	4.518038557	4.013830242	4.708126207	4.577328372	3.266369759	3.182131206	4.463453592	4.695474358	3.930559687	4.182347358	4.354190761
HU_038	4.117811641	4.181368916	3.811003723	3.974259027	4.11013597	4.302240019	3.918253783	4.350773089	3.507905893	4.430137007	3.447717355	4.100124233	2.028952173	4.741444318	4.185065277	2.164714777	4.178495202	4.1881105	2.887021931	3.940075433	3.302388516	3.990693948	3.978244384	4.804813659	3.261332451	3.665663721	3.850975689	4.141068659	3.412438354	3.673920687	0.522866544	4.216840213	4.504579158	4.21074852	4.342835787	4.424306609	4.338907201	4.403604916	4.04891203	4.322543156	4.185186251	4.356172032	2.352751589	1.745754697	4.732201236	4.158555509	3.396649215	4.797782976	4.143611401	3.924571246	4.363970996	4.833583028	4.345698323	3.217045903	4.532942515	3.968492364	3.440134915	4.546502642	4.242439967	4.140099182	4.435946462	4.141754605	3.891813535	2.548341533	4.165236614	3.735701363	4.374117434	3.302248204	3.803012298	2.23822886	3.240506988	4.371509605	4.183414831	4.04546133	3.831594434	4.289286017	3.998529794	2.363070199	4.49395269	4.660791399	1.656689636	4.145689617	4.306754117	3.912543491	4.247841053	3.795060816	4.768855099	4.274878632	4.099758996	3.739609538	4.064337793	4.536912291	4.557513462	4.587461819	3.389486364	4.760091628	4.470893181	4.315631146	4.449238781	3.930330096	5.135750355	2.574687117	3.316867231	2.753115906	4.490769295	4.764997907	4.14833566	4.34619879	3.978396839
HU_039	5.038208548	3.876389846	4.553639696	4.559835	4.435338893	4.394897151	3.974957753	4.247528647	4.333678863	3.768505152	3.934395944	4.283157663	4.321014602	4.276859446	3.716964358	4.067598819	3.842876175	4.28967549	4.300850021	4.484562815	4.958002076	4.213626932	4.070645263	3.893758243	3.787440062	3.34642612	4.235019788	4.556182177	4.127785186	4.690373426	1.186746407	4.423295715	4.260871105	4.761098539	4.17420322	4.068697118	4.053885537	4.400391065	4.690739606	5.047045003	3.919484074	4.278483031	4.275257903	3.06543409	4.703935912	4.053279803	2.536137908	4.904606977	3.998708926	4.220714116	4.250851577	4.427332438	4.084210798	4.702379575	4.91137872	4.259355149	4.036433773	4.27928942	4.385580069	4.623355189	4.241119434	4.130937904	4.337487178	3.677585778	4.17939256	4.213910943	4.279265901	4.151872243	4.13313631	4.753462502	3.851157024	4.200262648	4.156462888	4.032668166	4.374106781	4.018294515	4.025050916	3.526429205	3.989634776	4.468401701	3.171361685	3.563638012	4.211846882	4.229136223	4.083428355	3.895104953	4.518023446	4.257635492	4.250535348	4.289163317	4.070409927	4.484772013	4.317404582	4.691596125	3.660104216	4.564911913	3.491812176	4.706686729	4.379907286	4.027441334	4.110263668	4.513755035	3.98703248	4.238050678	4.2888749	3.844000704	3.867298004	4.069431557	4.172345295
HU_040	4.394350472	4.704956128	4.086069055	4.062946123	4.173841745	4.298906704	3.914812238	4.343348689	3.89459861	4.696166424	4.507601862	4.448106469	4.115158824	3.744626121	4.249850905	3.891002615	4.321372488	4.405320266	4.166401275	4.118566411	3.984321529	4.325045895	4.204408536	3.673271702	4.380707911	4.419010323	3.524955218	4.351751905	4.558196206	4.073794943	3.93577778	4.180227482	4.09382618	4.727420107	3.928458608	3.991201398	4.339563874	3.989788573	4.247815988	4.280442043	3.829968254	4.12214848	4.376408765	4.569901235	4.430350757	4.335105522	4.268475381	4.143319579	3.488895287	4.744405675	4.229871214	4.254928471	4.267958737	4.561483821	4.161312222	4.488639946	4.111448656	4.260910723	3.647015945	4.229334657	4.262258144	4.209138076	4.310444815	4.016670561	4.43247861	4.009656649	3.085641914	4.493944894	4.479357478	4.459311073	4.583003853	4.342894754	4.453212424	4.370806292	4.515282319	3.576258674	4.340780859	4.513634946	4.382157094	4.321051354	3.927404771	2.9056979	4.104355475	4.302823242	4.0788081	4.267307785	4.231636572	4.16849056	4.449570449	4.276782792	4.382614505	4.117851592	4.257847969	4.285182752	4.293777969	4.277410867	2.953202863	4.108902479	4.180994998	3.877227437	4.086133064	4.465354	4.350958894	4.316458739	4.260731117	4.420374814	4.393248184	4.388545701	4.106312026
HU_041	3.665845239	4.21159738	3.982201933	3.839137596	3.500046825	3.703873611	4.552178208	4.424388086	4.02412563	3.164801249	3.95956944	4.217831408	4.265450073	4.298471885	4.330259728	3.895416207	4.052981495	4.02018626	4.271747779	4.014156468	4.108395077	4.021074071	4.074902255	4.231847255	4.239506318	4.310290823	3.880796285	4.291420579	4.232369479	4.331488826	0.242085556	3.942625908	4.306217016	3.949304446	3.862280392	3.927249755	4.446828294	4.323622693	4.668330869	2.08903272	3.139920497	4.249421294	4.466288075	4.786453478	3.99189936	4.416714625	4.383205167	3.722666007	4.49213756	4.115053019	4.124341226	4.191148247	4.1002765	3.471252879	2.591561029	4.210616387	3.696996627	4.270060243	3.903041839	4.610683883	4.79386579	3.754969139	4.259243129	3.859831811	4.250972899	4.096172997	3.804577605	4.234071347	4.188951285	3.910512793	3.909560071	4.601978825	4.183084163	4.006400196	4.023445727	4.640146179	4.000968018	4.519449942	4.490603026	4.344537136	4.091384806	3.658154074	4.582892562	3.965698853	3.92659288	4.149310701	4.409638319	4.257669335	4.112408366	4.08700669	4.295542132	4.07894434	4.274328402	3.821239459	3.739373575	2.514187419	4.047609223	4.2357287	4.24743405	3.883969386	4.531039991	4.520254029	4.834671632	4.253183745	4.360905491	4.698198386	3.920066317	4.241584222	4.113942504
