gene	log2FoldChange	pvalue	padj
TMED9	0.0123681365557403	0.903858471070198	0.954911343879139
TMEM186	0.0718781790258886	0.704369405494164	0.85007012390082
SDR42E1	-0.138074029044381	0.933489214369918	0.968778076364286
RBM33	0.155988350844379	0.131316821091673	0.302637182001706
ARMCX2	-0.399262046405419	8.68115132156676e-06	8.84055423222697e-05
BTBD6	0.227475041472178	0.0199030154441566	0.0722885022657258
H1FX	0.11412048569129	0.33845951826108	0.562021416537354
RBM43	-0.694566843006679	2.75702840656924e-11	6.26959645611866e-10
SUMO3	0.142260382624103	0.0731587244782797	0.196851869809095
IMMP2L	-0.0114693856405196	0.949461675171335	0.975724862213667
TCEAL2	-0.152137736565349	0.703661725122585	0.849706804349939
CLCNKB	0.246318947405171	0.535956307683979	0.735206009773613
JAG2	-0.908113968710912	0.00322133399864427	0.0162202898729907
FMNL1	-0.435826067015903	0.0010632217860962	0.00630557504310706
NUTM2A	-0.0715336007061278	0.628820676492724	0.804443842529441
PTRHD1	0.0313875029431949	0.860847431367753	0.934000378723727
ZFP90	-0.327105499372813	0.00113024509296885	0.00664611702646595
FAM227A	-0.680246400398506	0.00672606562450147	0.0301548356494806
MUC6	-0.0630066692567092	0.940485696003718	0.971616755627535
NOC4L	0.153685564878227	0.333222925365665	0.557226796452042
USP18	0.329417385497244	0.082155604401082	0.213820916383505
NDUFA6	0.0242258715004902	0.813750150435621	0.911526155362684
SORCS2	1.05902782710013	4.21345618793949e-06	4.54923441916324e-05
TMEM121	0.0116106487116181	0.980653896996153	0.989569782554218
TMEM106A	-0.749030653021484	0.00147330028477739	0.00835122933481535
SIVA1	-0.0157529935100807	0.908683844696856	0.957103942993314
BRI3BP	0.199755814601099	0.253424819414029	0.470136429518169
IFNE	-0.391622172668248	0.229615634654046	0.441234042905331
DGAT1	0.217346494458048	0.0908531633777633	0.230206520548783
ROBO2	-0.474273556537432	0.128021463782869	0.296959892924148
AP3M1	0.108195404259414	0.223049758510822	0.433539582172539
F8	-0.0762798090096658	0.581776871451422	0.77093560842613
NT5C1B	0.113327731598615	0.635809355827236	0.807954227985191
CA13	0.30115313646409	0.355767286645403	0.577634796282522
UBOX5	-0.101798429589913	0.487293343903955	0.696494741476887
MAFF	1.22608596130888	2.60489016889273e-21	1.70902964357397e-19
BRF1	-0.103613385559082	0.342952931839195	0.565497763845814
SEMA4B	-0.00759635809714621	0.94804954780718	0.975152180046003
SPDYE16	-0.0498030691712715	0.949682046523508	0.975821245804695
CIB1	-0.00870629286311936	0.93643416530708	0.969705283142223
ANKS1B	0.0311758575088266	0.993811317506753	0.996964804580945
NELFA	-0.0702807710373482	0.546168750486	0.742315743564276
SLC24A3	1.21668938827943	0.000117363658890803	0.000907934216145708
EFCAB10	-0.288206617606755	0.34710765564118	0.569512167146505
FLRT2	-0.716708685480766	9.16393015424148e-11	1.97884418932906e-09
INTS5	0.182758118182643	0.120923795553649	0.285426068561873
RPS27L	0.101289674461095	0.213828568319407	0.42174860769459
MANEAL	0.00312410477491152	0.920244553524105	0.962683267638922
ADSSL1	-0.610442815740415	0.00953293994853537	0.0400815020797705
ANO9	-0.0757548115763264	0.71885344236431	0.859597588102349
FAF1	0.138401787136055	0.176963569693858	0.373654384763065
FAM43A	1.08836455474724	6.14541415130046e-11	1.35727525774225e-09
NSMCE3	-0.138462616749544	0.249059656131694	0.465003848176128
HSF1	0.394425883635303	6.57601794642148e-05	0.000540453329946302
C6orf120	0.118237159468881	0.171072047655712	0.365772962245981
PURA	0.129246320614968	0.299646201057475	0.524219349586309
INPP5J	-0.317798630459969	0.290132251434587	0.513716498445113
MIXL1	-0.0518849618086417	0.934875646876818	0.969313257411907
LRRC37B	-0.0172318725878177	0.908298700523164	0.957025173557448
DDX51	0.417662580074609	0.00347890938268845	0.0173248788314892
NOMO2	-0.0194578094883951	0.799179147383082	0.903525032801923
SIGIRR	0.279897048239802	0.063164036453781	0.177033832765751
NRBP2	0.478257010328724	3.60558897509546e-06	3.94262204383133e-05
IFITM2	0.192555426241429	0.00990626758121755	0.0413915538122526
TNFAIP2	-0.858758261552557	1.65764474444238e-13	5.10131071253745e-12
ZNF445	-0.467873617092914	2.55416053253861e-05	0.000232880231169014
PGBD2	-0.357094740076858	0.131923430280682	0.303853517787206
TCEAL9	0.653011790853818	1.03508279824783e-12	2.8447248811738e-11
RAB11B	0.112820436668567	0.171849623162074	0.366804081465085
PRMT3	-0.115763154838696	0.403068947410425	0.622946775378301
GP1BA	-0.109787410725817	0.683910072934864	0.838264210550102
PRPF39	0.0363438191223919	0.765292846318896	0.88472470694985
PPIL6	0.113456017425622	0.718602885669486	0.859518239708572
ZNF74	-0.771580032186191	2.74470253392748e-06	3.07318980886666e-05
KIAA0825	0.34013039220815	0.107684985731008	0.261380212531592
UBALD2	0.824118223624593	1.3142507485133e-05	0.000127923725003649
CDNF	-0.670237601169003	0.00620203529069493	0.0282323531478992
KLHL33	0.0122419706553925	0.829137258361817	0.918496426898026
GALNT17	0.878457387397204	0.00652764168862027	0.0294725033106171
ZBTB37	-0.111372942016303	0.351716505201296	0.574141352799745
IL3RA	0.225635281290945	0.348134656636122	0.570711338226021
CCDC137	0.271764792291338	0.0556542663613435	0.160688666434306
RGPD2	-0.0840449032098995	0.482298336290022	0.692657211727893
ARL15	0.022432241835993	0.896426852853665	0.950660121027934
C12orf56	-0.591769257088772	0.0445189131035266	0.135763943385656
CDK10	-0.0410037757711042	0.74432752554643	0.873771173504034
SOCS1	-1.14679325917652	1.32064069995615e-12	3.59111786806418e-11
TCN2	-0.244962322651683	0.0556765364862912	0.160692781644635
GAS2L1	0.197320377529667	0.163739405395493	0.353675280525036
ATP6V0A2	0.445957367098435	0.000134495752876522	0.00102503980121118
PRKN	-0.0893257598939301	0.682081903831549	0.837494051108961
TEDC1	0.132041005139634	0.667777862854871	0.829036080964361
HGS	0.224396241396973	0.0161327889263558	0.0611594147200771
TNFAIP8L1	0.32238482335081	0.0804617644606342	0.210692847223855
RAD51D	-0.31964993978256	0.0591221198519765	0.168150681401545
MAPK11	0.455129932467589	0.000259752842461106	0.00184301395539132
SP140L	-0.0964837253024116	0.486824041939402	0.696157149592683
TARSL2	-0.77283094521682	3.92672886875477e-07	5.10992059372267e-06
SMYD3	-0.275374400849862	0.0677983207167233	0.18616464983267
METTL7A	2.14967116582206	4.79978219887207e-42	9.73724236081705e-40
LINC00158	0.0539332005284289	0.816177383891738	0.912201732862836
SH3BGR	-0.423115838767618	0.0661741095700366	0.183321536586636
FAM174B	0.769089464629688	0.00158962481059034	0.00892853746072202
ZSWIM9	0.123199188308446	0.478098678481921	0.689564521791115
TMEM179B	0.080987937545355	0.527317218698031	0.728495272653779
PARPBP	-0.615173611901171	0.00295154807052115	0.0150885172915435
STAC3	-0.395703099573497	0.222851343544589	0.433263738947488
ROR1	0.381346974242409	0.000132342379008051	0.00101245144472874
SDHAP1	-0.135771537050916	0.26784027236829	0.488358717996015
MUC1	0.782873240285001	5.68613765202538e-08	8.68008617019082e-07
FAAP100	-0.294533086969388	0.0282751147525612	0.0956440805737142
IRF7	0.0236692119462493	0.885007433512817	0.945639989817968
L3MBTL1	-0.260092927371462	0.167712552105902	0.36023852443143
BRCC3	0.136710394254359	0.248158583820161	0.46393949864669
FAM131C	0.419766360342518	0.220966148887896	0.4311621861672
LMNTD2	0.0956849629851247	0.786207082489697	0.896060475187629
PDE6G	-0.0898879483023014	0.636095702217941	0.808251486467464
PRKG1	-0.513715543851836	2.01403147863629e-08	3.28596162302797e-07
NR2F2	0.736087864425067	3.14007604525133e-06	3.47549838231766e-05
TLCD2	0.935632863621201	1.29127987504604e-07	1.83661929090959e-06
LSAMP	0.151852091936936	0.073955238497748	0.198233982468407
AHNAK2	-0.51804628281386	0.000459812987729603	0.00303614417336831
OLFML2A	-1.17058495523093	2.8873613365025e-05	0.000259425041294846
SP1	-0.0707563892205829	0.4121328678175	0.631322857030325
MRPL40	0.150822435110183	0.160368813871262	0.34852304812263
INKA1	0.0326993872334429	0.897067856559403	0.950866381589145
PCGF3	0.124311581546176	0.261396367033177	0.480702431645697
LMLN	-0.253157846631962	0.0318246484151978	0.104620987050217
P4HB	-0.032746743755998	0.718440014195576	0.8594745607439
PSMD13	0.020782678765468	0.811205734491248	0.910060066668707
PBX1	-0.152738151538686	0.150087938507248	0.332734578376805
NDUFA4L2	-0.330257125926328	0.0454182550044217	0.137819062322018
SHC4	-0.711179237502314	0.012126802851164	0.0488557738069627
ZFP36L1	-0.634890992373951	4.17621865758297e-09	7.50453837559607e-08
UBE2L3	0.144204825467536	0.0927878279034713	0.233873259868517
NTF3	-0.192984983809629	0.198844117265794	0.401911195595701
BRWD1	0.0188941855962199	0.827898041054122	0.918113500465544
PMEL	0.0503546408416211	0.827138317898899	0.917931230502067
SYN3	-0.835529004177406	0.0251849806367673	0.0873570374482964
SNAI3	-0.379476770313472	0.18883697356445	0.389760508071788
ZBTB3	-0.155935613233564	0.467181495781047	0.681006829595799
EP400P1	-0.180629368877715	0.237897457063152	0.450934717605075
C6orf201	-0.165945953560734	0.6644685555624	0.827526348114789
MYBL1	-0.747603560604902	0.00577345720113459	0.0265716904856994
MOSMO	0.827347509426398	1.11881399240357e-09	2.16163836276669e-08
DRG1	0.18092577483502	0.0720446156447688	0.194567154319679
ANKFY1	-0.0152729952091627	0.855978461684323	0.931690430688982
YTHDF3	-0.0273227416168209	0.744565839584048	0.873838178099141
ZNF696	-0.0617397810151897	0.755261256787044	0.87993425767704
SRL	-0.473952999920372	0.119377165365971	0.28285801991894
C11orf87	-0.0789043907922412	0.781500353733626	0.893838634753791
IFIT1	-1.57179826518419	4.10612850302633e-20	2.42560495247739e-18
CXorf38	0.0761799200174763	0.65378006660567	0.820728932993551
KCNQ5	-0.802869132012561	0.0152183702389226	0.0584983376573695
ADAMTSL5	0.21194379919866	0.0747109697442722	0.199574580424375
KCNIP4	-0.116006954866665	0.721247514935144	0.860762766875924
MORF4L1	0.2747574252122	0.00133141280374101	0.00765103339846399
WDR53	-0.0548199572644793	0.780988470921855	0.893535191798246
DMWD	0.261517541129586	0.0193069450752877	0.0704721778339929
SLC52A2	0.389416915688305	0.00272508497628595	0.0140943844898949
PIGP	-0.0110757951223728	0.943562496007212	0.973271102090245
PCYT2	1.08505791173748	1.5165417172884e-21	1.02513782835518e-19
NAT8L	0.0302300232636028	0.945467005637424	0.973891655058645
BCAP31	0.216596719718798	0.00614400217442439	0.0280178129326457
ARL17A	-0.326379202730246	0.0378707385383734	0.119772522417362
GNB1L	0.232115915211908	0.368541113703664	0.59041634362875
DNAH14	-0.50336094229447	0.034215019429937	0.110801757943871
CCDC190	0.897529796194177	0.0143888664739076	0.055880993273226
EVI2B	-0.3739148201433	0.339925949146181	0.563076726326082
NPIPB4	0.123879370069212	0.371071655016827	0.592684427333413
ZNF829	-0.0112027542528449	0.945810843861402	0.973985545729034
THNSL1	-0.740683353390104	0.0021526197385425	0.0115560902259221
TRIM69	-0.432837161268658	0.000190924667984058	0.001398421154859
IFITM1	-0.137687545951434	0.336800219023073	0.560412883325894
LAMP1	-0.00797351418008909	0.908131988478224	0.956960451964241
POMK	-0.158398605316492	0.549376826879728	0.744575590438787
LINC00839	0.011859826413273	0.964597228255225	0.982179372951992
KLHDC8B	0.0219509989771044	0.897746444476993	0.951119315295998
SETD4	-0.265059443297753	0.043033541879813	0.132143228182226
PTCH1	0.246740197233913	0.0795715876335382	0.208858484530795
CALHM1	0.0205048644684495	0.755378552033986	0.87993425767704
RNPC3	-0.00817751744745387	0.947197586465499	0.974697483022429
ZNF267	0.0628439406669288	0.729153785279113	0.864909452333694
IRS2	2.02946034663759	1.02122740548116e-39	1.85238636914218e-37
C7orf61	0.0237224114344512	0.853608929828583	0.930760804039878
BICD2	0.156538464740366	0.106202859981256	0.258637765785976
CCIN	-0.95579861087768	0.00632261237131223	0.0287049580509105
TMLHE	-0.33466730925756	0.0137680431025625	0.0540004295485394
PLK5	-0.10542012161371	0.707333692323516	0.852464545060781
RASA3	0.116651241604499	0.278237801438308	0.49998489773611
LRCH3	0.0847064032990874	0.349843340420341	0.572295450673826
NDUFA13	0.29189516198621	0.387140003490491	0.607905891414437
ZNF566	-0.280390450708383	0.0860989255058568	0.220914167656732
LOC100379224	-0.122549597335494	0.587975758861627	0.775616893405935
ZNF529	-0.172471269737301	0.211824912690999	0.419406254510059
ZNF284	0.0253469702102599	0.921697715206911	0.963570339914575
MATN1-AS1	-0.50780082147271	0.163716212413714	0.353674732099572
AIDA	0.358798710853934	6.07293700895728e-05	0.0005031756772441
C15orf41	-0.648921709283085	3.23641267302948e-07	4.28685658013476e-06
GSAP	0.515766963816522	0.00118856403858226	0.00691781062546671
CYP2R1	-0.123266527061653	0.479983015946922	0.690720378931271
ANKRD46	-0.12571294001832	0.494849395876442	0.703252648688633
PIP5K1C	0.0540468229945412	0.500336719180478	0.707945101501824
ZBTB6	0.0702991573844913	0.599941521659342	0.783889693300317
C2orf76	0.00740694556033723	0.97058615801319	0.984635964222092
POLR3C	0.0873311913798161	0.390521731630148	0.611275538911027
LOC440895	0.114430906238989	0.930385722016791	0.967535887093949
WWOX	-0.117607578493179	0.447594118816962	0.663303164544398
CIDECP1	-0.155059749127506	0.340614571673305	0.563602208100434
CCDC84	-0.168169385314171	0.29145788835647	0.515472648739927
BCL9L	0.141736994787371	0.114572522520107	0.274177114459872
POLR1D	-0.0387988931826714	0.730038165950802	0.865625505085708
KIF18B	0.059598596546365	0.993785267856166	0.996964804580945
ZNRF1	0.0460032495310365	0.745661655072987	0.874533044113442
SAPCD2	0.164471621462902	0.714526633068864	0.857788026836078
SLC51B	-1.38862826178869	7.29665336893502e-08	1.09329253296638e-06
MARC1	-0.318494430141148	0.147604004085269	0.328819323072775
SOWAHB	-0.0297348380057878	0.966506176076416	0.982760154504134
BLOC1S4	-0.0403644388247065	0.783900444097923	0.895120285235311
ZNF749	-0.14688638730758	0.552085046369939	0.746660576526877
LINC02610	0.0797940815415162	0.71009485427885	0.85439694578362
MRTFB	-0.437872515475658	1.21075443247664e-05	0.000118752037432663
ZNF17	-0.25980190192545	0.224711147402031	0.435431381225519
KDM4D	-0.310954009604348	0.357481780068716	0.579338793646815
GPAT2	0.0422000028664878	0.930876804051226	0.967644223148884
TOR3A	0.145791368892862	0.161036150718028	0.349591933894615
PPP1CC	0.0846404091330847	0.305522644130206	0.529930040184444
ZNF555	-0.105217547121774	0.517866016718169	0.722123909561174
NAP1L3	-0.898062854414025	3.63182115853737e-05	0.000317434345931571
CA5BP1	0.12150954926253	0.474518397700035	0.687425762762447
PRELID2	0.936934769843483	0.00159559871399203	0.00895882773937695
BACE1	-0.0130040329343586	0.892931358476123	0.949135862460176
THBS2	-0.521099162881919	4.16363283621154e-06	4.50806819302735e-05
RXRA	0.218090790945733	0.0127116303760708	0.0506559620414216
ANKRD37	0.315731588839181	0.194323347043747	0.395968340722294
NUDT17	-0.730305484039894	0.00433542241573694	0.0208170485225264
ZNF75D	-0.00778637241976686	0.945038168367437	0.973608134107777
CYP4X1	-0.673946847078142	0.0418788729328863	0.129163525280904
KRT10	0.337827805867037	0.0403008703452216	0.125501680263104
GOLGA8R	-0.357429734507222	0.0123086983876121	0.0493821263960976
CCDC30	-0.382762983541591	0.11170307829702	0.269183817002728
NKRF	0.249303712110213	0.113750615648119	0.272934263598672
GLDN	-0.374240108876919	0.0684580874878824	0.187408876578155
KPNA4	0.147410435976335	0.139588867895359	0.315939689549419
ZNF501	-0.21288872662981	0.310218475995019	0.534766151933275
ZNF197	-0.22345399050111	0.0359369906772191	0.115240541235725
FAM228A	-0.151033850762547	0.818291600622563	0.913165510950882
NAP1L2	0.742551443605152	0.00357279309245077	0.0177294251365967
RPS23	-0.0109950191004185	0.887706161577822	0.94665738695231
GNG2	-1.05355240334077	6.30420867679865e-12	1.57278785402721e-10
BTN3A2	-0.530001644682474	1.74496402077506e-06	2.01527005785093e-05
INSIG1	-0.922885314557014	4.44571655328182e-07	5.71200481820826e-06
C5orf38	0.145513324399943	0.434586037947116	0.653001416340379
ZNF396	-0.212624746232585	0.30733035278626	0.531988254098862
TMEM222	0.018411673723049	0.858642398238642	0.933394736300536
CLCNKA	-0.079970655440974	0.769502253916613	0.886710444759816
ARHGAP30	-0.236377575787644	0.541256205585838	0.739149092536148
SEPTIN10	-0.0149665329352412	0.861091090922744	0.934161443839492
FAM86B1	-0.204972668996598	0.2780429595637	0.499809531369142
SMYD4	-0.20488612702769	0.132219418804175	0.304171739648279
FOXD2	0.214012281021798	0.477052745801322	0.689090788040244
GPATCH8	-0.00250209433385609	0.976031178148665	0.98773335314048
CEACAM19	-0.0502619843768952	0.702410760056122	0.849247720819241
NF2	0.988629873625664	3.07868766858495e-18	1.49267944887556e-16
SMIM29	-0.0700770315957288	0.562940326587356	0.7561782501589
UBE2H	0.0847814922278226	0.312895261931566	0.53720434038428
MIR22HG	0.823129403693343	2.41177724124118e-20	1.46396777580537e-18
HPDL	0.130656408646552	0.911032008139063	0.958267942522041
KTN1-AS1	0.167825759840973	0.609434169282922	0.790710561560546
KATNA1	0.0892392537262937	0.500801707510359	0.708186804218538
FSD2	0.2416310934934	0.457950838154266	0.672190215409603
ARAP1	-0.188896195567178	0.0462396302745487	0.139651835371791
KIF24	-0.105132890813954	0.713265899421536	0.856840916300702
PDE2A	-0.337654098059815	0.300485417432614	0.525276595071515
CARMIL3	0.321144055623794	0.289562370707747	0.513140399452954
PRR5	-0.13108961013944	0.339935021964144	0.563076726326082
ZFP91	-0.0539032650507576	0.623661309097219	0.800455867008062
C17orf58	-0.698834289751962	1.5522840088835e-05	0.000148652887260657
BCDIN3D	-0.24471197322452	0.346478479139012	0.568903641252959
CYP27C1	-0.077575943508476	0.352278528108083	0.574806011372096
LYRM7	-0.184545139605858	0.115628938416535	0.275671404438865
MST1L	0.0798145194872242	0.746558930512773	0.875000919001209
BCR	0.0541870709141268	0.606951635293159	0.788571695706574
FSCN2	0.295520844917481	0.412657661129653	0.631850420555666
SPIN4	-0.25690065857419	0.246911854721564	0.462661314413803
ZNF732	0.0185757048739247	0.93505934163925	0.969388443342789
SPIN2B	-0.00107658999826432	0.984355175676869	0.991752473278832
HYAL3	0.441984159870243	0.0968217508260446	0.240968160490066
VSIG10L	-0.0421789170964638	0.852275096426012	0.930458412154233
ZNF397	-0.31666340565585	0.0202619653798757	0.073247123617098
ZSCAN30	-0.356872226387679	0.00216048522388536	0.0115942781698101
TPCN1	0.404805386710993	0.00019049184278509	0.00139591408367895
C2orf27B	0.14276148522308	0.702743268230665	0.849307838519075
HEXIM1	0.13216116088873	0.324371635779221	0.54837327842915
TRABD2A	-0.642379567244522	0.00107142466714242	0.00634378860138318
PDZD7	0.346513991662749	0.34487432802772	0.567287355129956
POFUT2	-0.0956643490656708	0.237303764048601	0.450361093467972
MAPT	-0.740590150706933	0.00726965024191093	0.0320147007797152
ERCC6L	-0.238906447051314	0.529810055347372	0.729972580865428
TMEM17	-0.336681697769497	0.0934634556184966	0.235153322246407
RTN4RL2	-0.935556317854181	0.000266313118921869	0.00188695572956681
ZDHHC17	-0.132423847605843	0.144161953733971	0.323281291604876
ZNF395	0.736452486512065	1.5494371651377e-06	1.80024281929864e-05
PPARA	0.279933223728341	0.00644468671925759	0.0291647137767871
TMEM232	-0.970753920670017	0.000133803619367072	0.00102127930861461
EFCAB6	-0.386950316104599	0.108869513309505	0.26378179517888
KANK3	0.230696692126699	0.442272150578413	0.65889960552884
EMID1	-0.915410428323702	0.0155223508050427	0.0593276024033186
RHD	-0.448293901216013	0.184205612832285	0.383328673052797
C17orf82	-0.355794172806714	0.28488392311779	0.507667629060342
TMPRSS6	-0.0698920431874219	0.951740721619882	0.977207988762668
TMEM216	-0.23013440244616	0.158589238266811	0.345501568231569
RPS19BP1	0.27962936383391	0.0050259374693502	0.0236899736785208
TMEM262	0.0688799504293513	0.899118579792134	0.951932589310037
C3orf70	-0.00714056998105399	0.991638541160451	0.995512633650985
TEAD1	0.708237985752698	9.14217680896842e-14	2.88249656524898e-12
PLCD1	0.177114866805468	0.142465302452751	0.320859625912024
CCK	0.902343182865025	0.00855680397974183	0.0367890313658639
ENTPD5	0.28770245978966	0.0391932861372934	0.122699717889297
MITF	0.263106847001491	0.025669654528648	0.0885996717086849
HEATR4	-0.189294735815658	0.490186666421965	0.698880897252992
NAP1L1	0.442200324924819	1.24230495677283e-05	0.000121457563877764
CMC1	0.401548861863776	0.0198241923906647	0.0720361532593136
LYPD6	-0.128095433224519	0.8507820280836	0.929649702976113
AKR1C1	0.665771881627521	0.055121633913704	0.159749126255919
RNF220	0.209810132619976	0.0458884341596209	0.13891770623857
ANGPTL5	0.848650136653871	0.0300392450192668	0.100031334709947
SHTN1	-0.0571997495884261	0.761116729941734	0.883089381819085
BAGE2	0.10044321263625	0.772121858213872	0.888135989998618
LCE2A	-0.143559213931486	0.412975921134656	0.632155211941026
LOC730098	-0.17858376859605	0.617885460685701	0.796601795716798
ZNF546	-0.394764092023363	0.0465063989829214	0.140210336237521
TSPYL4	-0.442449088800867	6.44823298414635e-05	0.000531083633277609
MT1X	2.47145014185762	3.83189529150896e-15	1.38685825362641e-13
GCNT1	0.551630031790987	0.0405887940339574	0.126143524776367
SESTD1	-0.136864610890413	0.288863052952409	0.512618804387737
FNBP1	0.811637860633616	6.29421033602195e-19	3.28963169358598e-17
DYNC2H1	0.0619274712885421	0.467314659232233	0.68107169071203
MAGED4B	-0.367442803670662	0.000568572708231459	0.00367096064301199
BCAM	-0.340332076749306	0.00307717093476386	0.0156219366059233
RSBN1L	-0.0704753417489106	0.562340426262049	0.755635758419755
WDR86	0.233621094859092	0.535002139829447	0.734324133525364
EPOR	-0.288154968027433	0.0964386818969582	0.240419405541221
CIDEC	2.24706325114675	5.94804790851226e-09	1.03976193484628e-07
TAF9B	-0.109609300885121	0.366374515556271	0.588474036967037
PCDHB13	-0.538398514106352	0.0122446857231327	0.0491764950453919
MAGI2	-0.0675202576537323	0.567795658371823	0.76031556894014
CHP1	0.441604327797746	1.31371715005383e-07	1.8633754387792e-06
C11orf96	0.917947114663532	0.000823162266050141	0.00507557052231325
CDHR4	0.174647130790264	0.580819667271113	0.77038950992448
COL4A1	1.27898615529306	2.85632391882081e-27	2.97559474191751e-25
PTMA	-0.0561135639427029	0.554893415623958	0.748842022864353
HSPA14	0.0675509133216589	0.552931880412866	0.747291701630923
SIRT7	0.214607034259707	0.113317827353062	0.2722240981816
IFT140	-0.11239145911792	0.238816686543276	0.452010271682326
POTEG	0.188161734854686	0.739308329808479	0.870560757451018
TLR5	-0.140113127142427	0.926636509375698	0.966178515016873
USP7	0.0512024618336333	0.574173159500595	0.764869688368772
NANOS3	-0.256779708055345	0.500447117736955	0.707945101501824
FOXD4L3	-0.205119407898604	0.748887957547552	0.876317131866132
NHLRC1	-0.145183458047751	0.618386723143371	0.796848014828625
PLEKHN1	-0.11440120704726	0.744182281012458	0.873728480707438
MAGEH1	-0.261718828884634	0.0194971782171592	0.0710488049520586
TET3	-0.416436832246843	0.0017681729042071	0.00973284178402894
ZNF286A	-0.509616340905539	0.000678097613217902	0.00428655555579894
ISG15	-0.122302614642046	0.45417707769242	0.669019432796044
EXD3	0.0267976649519763	0.876767478053975	0.942209525234596
C17orf97	-0.410509139862218	0.0885856369969973	0.226053186232986
ZKSCAN4	-0.308205902609175	0.0893015670841454	0.227541160354215
RGPD1	-0.0775527330097935	0.526606442215961	0.728180997855218
DHRS4L2	0.107148122300178	0.359447291928833	0.581402825420761
SAMD11	-1.24406734893273	5.28231671756787e-06	5.59744049150938e-05
PERM1	-0.364018539907063	0.301216222034086	0.525825822336233
VMAC	-0.146456418007762	0.535214285318662	0.734419175066139
B3GLCT	0.286284737673807	0.0463387367095932	0.139841582029459
SPRY4	0.302679797520785	0.246370397536027	0.461996933740022
TRPV2	0.0512518389250693	0.689820436930273	0.84229323075124
C2orf88	-0.265494383875317	0.226660955440672	0.437689119014936
TMEM203	0.0484473280229135	0.646876099640628	0.815963541238798
THSD4	-0.727464442080893	6.82130554997532e-09	1.18302462282924e-07
AMY1C	0.646971284092752	0.0628138584280457	0.176323832894323
TCEA1	-0.281265849337126	0.00284283695952806	0.0146395658790928
NHEJ1	0.317663914602541	0.405436636728459	0.625039702537684
FANCA	-0.506082781811173	0.0476898020859476	0.143023024423486
SECISBP2	-0.0980968179133261	0.351065129500541	0.573545930937389
ADH1A	1.08870904793638	6.16351900863623e-13	1.75654595333001e-11
SEMA4D	-0.0797832376908818	0.608946369931883	0.790386376367337
DNAH17	0.171608166231497	0.498495393064434	0.706096666157955
MCRS1	0.149794777974759	0.119567268457094	0.283164020714799
FANCM	-0.240146735389086	0.147778037577828	0.329064382347623
ZNF70	-0.451992085150148	0.0253829431267288	0.0877869486603644
CARD9	0.0467374200350679	0.849582392633998	0.928997257420636
PEAR1	-0.222846960252868	0.256124208130152	0.47377600971214
ZFP69B	-0.79430193960316	0.0112167310306358	0.0458118037166471
SOWAHD	0.448457255166714	0.209109986753282	0.4156856338012
ZFP69	-0.0211164690218567	0.927003836311187	0.966376071308117
TMEM220	0.0395581529162669	0.816776045901626	0.91257734637405
HIST1H1C	0.216108350544503	0.313546731972626	0.537618273304488
EIF4EBP1	-0.289604492813445	0.0260572554799843	0.0894717327681393
P2RX2	-0.383319515416113	0.242762323071275	0.457626628243677
CCDC157	-0.193369926008691	0.466089231448616	0.679735506098635
FAM122A	-0.337827519003755	0.00682510061462515	0.0304747759271041
PALM3	-0.24467710918691	0.547718650302139	0.743439224435106
CLEC17A	0.376241162862943	0.28564754386106	0.50861691087306
LDLRAD2	-0.127604670199324	0.687477174581879	0.840280062735903
OVCH1	0.485755176474526	0.182282994482087	0.381050680977414
LOC100288637	-0.142403747146472	0.457573693732218	0.672190215409603
PMS2CL	-0.118397049147976	0.390446051281489	0.611275538911027
CYHR1	0.0908336191524881	0.41149868712894	0.630830660152002
COL14A1	-0.836938277454895	3.14334493219236e-08	4.9757794830125e-07
DNER	0.825397490820037	0.0158857842065977	0.060431043892752
KLHL17	0.0189809881082711	0.955168403861767	0.978211731587043
ANKRD19P	0.0509149458630043	0.813856950282167	0.911526155362684
ZSCAN23	-0.651934330509579	0.0119975686409339	0.0484363742618275
RINL	0.387572723501476	0.148633800519091	0.330587988517505
TPRG1	0.173261274115992	0.890286826041547	0.947696926533318
MORN2	0.131044591386086	0.378447796746601	0.599312667444443
S100A3	-0.75196320194473	3.28408641940178e-05	0.000290166443635167
UBQLN2	-0.107764964334424	0.236175833130381	0.449149598297727
RILPL1	-0.0459493702120362	0.7454020900045	0.874295125423307
ZNF490	0.19346181555523	0.519879160956448	0.723489608571905
ARL4C	-0.794344482224138	2.87906828679811e-18	1.40918967764614e-16
TMEM221	-0.351596953011116	0.382663997479225	0.603386532331222
RAB42	-0.485669186948753	0.0278166536456799	0.0943209073914871
C11orf95	-0.402999941962288	0.0015753389686755	0.00885797819804479
GPR89B	-0.0368724475931977	0.76133698882984	0.883106283821446
MESP2	0.0478799681026153	0.906769110173059	0.956247608702356
EYS	0.347174594021588	0.344905413606707	0.567287355129956
C6orf132	0.614643611458292	2.86095816607471e-05	0.000257352701310035
MAPK12	0.191073891380976	0.139327776486006	0.315636767228952
NUTM2G	-0.210196889049547	0.570353607343589	0.761822049555874
COL4A5	-0.857281407331844	5.41092679788573e-12	1.35651494910247e-10
AGRN	-0.179416687020031	0.0815110910930522	0.212646024107052
NHS	-0.454400528977622	0.00126653451054679	0.00732187067251985
TMPPE	0.102880679356146	0.762198778799152	0.883204437784127
ZNF626	-0.298005976991807	0.0810997257121467	0.211859635891203
SMTNL2	-2.52707016966135	2.56322746169512e-17	1.13237366774829e-15
