GeneID	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6
7345	0.090434529	0.273095175	0.110973428	0.316349072	0.135172966	-0.022516762
7347	0.323403976	0.29080932	0.057306475	0.806414863	-0.007773148	0.161978527
7348	-0.157385058	0.212816605	-0.014627335	0.063108811	0.026614914	0.037132243
7349	-0.200805542	0.045722902	-0.030603182	0.295310625	-0.125327064	0.112457055
734	0.590675682	0.362323615	-0.130644253	0.009100176	0.415535953	-0.089846595
7350	-0.021479912	0.135445528	0.063806498	0.04030772	-0.036026521	-0.089053752
7351	0.101419104	0.521123061	0.265827632	1.379819823	-0.143539032	0.308014224
7352	-0.117595344	-0.054218758	0.096550919	0.062931952	-0.049410799	0.032493386
7353	0.532124952	0.351104148	0.152718858	0.056887142	0.015433425	-0.01021546
7355	1.302393004	0.434267944	0.486949764	0.135619617	0.223375979	0.078820587
7356	-0.000693737	-6.04E-05	-0.000368099	0.000537603	-0.000336763	-0.000131615
7357	1.132036653	1.296639582	0.900175774	-0.245627968	0.552469467	1.35852522
7358	1.888496442	1.296254406	1.179139638	1.097522732	0.212658768	-0.066965552
7360	0.887119755	0.114770218	0.303288621	0.31401171	0.292783133	-0.038026993
7363	-0.024566067	-0.009975289	0.007154175	0.009752779	0.000784372	-0.013662862
7367	1.618709407	0.035257324	-0.110604898	0.421769597	0.002003168	2.021962796
7368	-0.043447557	-0.02838844	0.012061519	0.010450994	-0.00605342	0.019020731
7369	4.81E-05	-0.000245752	-0.000979244	-0.000608683	-0.00092402	-0.000584574
7371	0.166951886	0.284556233	-0.01713203	0.096773201	-0.065254489	0.059301789
7372	0.725528773	0.00999631	-0.401770347	0.15370205	0.118255986	0.011688491
7373	0.463470144	-1.731689715	-0.961586402	-0.192228717	-1.144765716	-1.003835752
7374	0.288168563	0.246288037	-0.028538197	0.17324557	-0.074193714	0.048699761
7375	-0.621112415	0.030171876	-0.041761789	-0.57468209	-0.194748879	0.068594372
7376	-0.366058071	-0.114148376	0.089303718	0.292828614	-0.050578917	-0.138543958
7378	-0.035835277	0.185557221	1.035102258	0.012231438	0.089784891	0.177912374
7379	-0.319836756	0.102835138	0.050173945	-0.139308603	-0.015282137	-0.042780752
7380	-0.176485426	-0.225531347	0.154633711	0.251514464	-0.033985273	-0.111273927
7381	0.244913717	1.062713602	-0.010552565	-0.018212614	0.037301351	-0.155753054
7384	0.056931503	0.223299215	-0.059731741	-0.242712238	-0.346065665	0.134659484
7385	0.797226972	0.174066848	-0.170732564	-0.219270375	0.358923595	0.002463725
7389	-0.206040968	-0.040307955	-0.227169324	-0.640291747	-0.100159215	-0.106032504
738	-1.381388585	-0.282614504	-0.604677443	-1.232277687	-0.335476405	-0.126051308
7390	0.236147027	0.524148105	0.054104575	0.221908431	0.114720308	0.165007663
7392	-0.274183418	0.021494414	0.411774068	-0.132208036	-0.02724771	0.147886567
7398	0.885846222	-0.25194672	-0.506307439	0.098080255	0.160563503	0.002463086
7399	-0.399464602	-0.247914577	0.004467792	0.015947916	0.215688464	-0.008849904
7402	-0.041873561	-0.019943487	0.012398434	0.011293229	-0.018882556	-0.010131861
7403	-0.070103331	0.011242521	-0.413151265	0.006707727	0.293364633	-0.12221995
7404	-0.064798083	-0.026010675	0.049082455	0.021503139	0.000611152	-0.00100831
7405	0.513153131	-0.137001167	-0.055215193	0.020821502	0.453098388	0.012401544
7407	-0.527087757	0.175908036	0.042236528	0.492184173	-0.107929175	0.105738767
7408	-0.150094493	0.065574392	0.102295902	0.582031525	0.033681772	0.050889657
7409	-0.393897718	0.192763692	0.803588267	0.062810131	0.11201826	0.046329669
740	0.155285119	0.29051847	-0.12778201	0.02854967	-0.019785338	0.059449522
7410	-0.617126312	-0.127053023	0.073916559	-0.173415829	-0.270641013	-0.278531194
7411	0.937243588	0.155846958	-0.00535008	0.641924954	0.455774722	0.271634802
7412	-0.507397835	-1.576108448	-1.213038158	0.043220496	-0.812412841	-1.729826
7414	0.211253947	-0.210408093	-0.157963365	0.129446512	-0.346617718	-0.213947432
7415	-0.042774585	0.490959376	0.434909332	0.684034148	0.233169212	0.431716658
7419	0.029818294	0.590079506	-0.070792052	0.217953214	-0.109532081	0.111476818
741	-0.120485349	0.044247937	-0.122192128	-0.224516205	-0.052954488	0.091114342
7421	0.44500322	0.560839745	-0.021330741	-0.370386433	-0.689476072	-0.935524451
7422	0.439442837	0.754196592	0.082019652	0.516760773	0.018597904	0.152942879
7423	0.067438579	0.039168343	0.117446955	-0.181783297	-0.06595383	0.01383127
7424	-0.051981822	-0.454323608	-0.435774331	-0.216705273	-0.107145825	0.005840056
7425	-0.396851215	-0.093761901	-0.161719358	-0.348891236	-0.3613242	0.020678619
7429	-0.021485847	-0.046551125	0.081551092	0.006835008	0.03299657	-0.161210859
7430	-0.923623538	1.039874675	0.48929453	1.17122064	-0.169224223	0.341414896
7431	-0.07521555	-0.993831575	0.37149736	-0.985610852	-0.475175935	-0.594578549
7432	-0.078352938	-0.029856731	0.009080044	-0.015011227	-0.038412686	-0.065206029
7433	-0.085527075	-0.059222316	-0.480940633	-0.415138348	-0.138854659	-0.264359039
7434	-0.0679724	-0.061466944	-0.01774872	-0.02389261	0.069791341	0.071442312
7436	0.071344238	-0.070856754	-0.190825566	0.115232283	0.50414823	0.370952335
7439	-0.051446076	-0.075168668	0.057580778	-0.128428491	-0.153103483	0.036030628
7441	-0.022861409	-0.015824055	0.048944033	-0.008169497	0.00675919	-0.022958669
7442	-0.12037615	-0.135971985	-0.037544754	0.153464489	0.036277067	-0.036759351
7443	0.143199905	-0.040989226	-0.115269058	-0.007458776	0.274879049	0.154831852
7444	1.351805471	0.131259812	0.146603501	0.656932463	0.740202504	-0.253500248
7447	-0.440315727	-0.856128264	-0.879688922	-0.228996263	-1.424344828	-1.798669079
7448	-0.066886972	-0.041592819	-0.046581147	-0.082953885	-0.003897806	0.035490705
744	-0.503856553	0.20447512	-1.015430769	-0.641684103	-1.317132523	-0.38301714
7450	0.113910401	-1.122208799	-0.491027519	-0.483382298	-0.310650403	0.026767043
7453	0.146531946	1.176398052	0.295717517	0.149007728	0.657683604	0.103893904
7454	-0.262572136	-0.134937382	0.206618976	-0.123218143	-0.109931126	0.142426879
7456	-0.424797625	-0.920171443	0.896871863	-0.247277771	-0.022804268	-0.417962314
745	-0.283890005	-0.166121402	-0.093806236	-0.092993211	0.040836996	-0.028896763
7461	-0.157637637	0.000161592	-0.075853098	-0.08353667	-0.093908125	-0.001647883
7462	0.123114849	-0.122169527	0.578098892	0.079260596	0.062950118	-0.065393321
7464	0.453507725	0.773402978	-0.119257411	0.01062774	0.109721592	0.16082832
7465	-0.547124447	0.210307976	0.126596351	-0.353147062	0.094140343	0.002659717
7466	0.237205398	0.866311231	0.530830129	0.316477763	0.193331038	0.712815551
7468	0.355771235	0.098445995	0.444698487	0.427216314	0.345252359	0.277467026
7469	0.332244258	0.026504289	-0.318590615	-0.222566503	0.112532643	0.216271838
746	0.109756795	0.535562284	0.335924029	0.203867624	0.257255247	0.059636993
7471	0.020614359	0.015324099	-0.034315186	-0.033633446	-0.042722898	-0.039275857
7472	-0.065976941	-0.149133272	-0.150787014	0.155302089	0.003095067	-0.013596958
7473	-0.137188636	0.038341558	0.105912238	-0.052629339	-0.003133665	-0.053212657
7474	0.409914376	0.453691958	0.854104904	-0.176072212	-0.579168449	0.541151769
7475	-0.119651301	0.064365496	-0.038497818	0.106125023	-0.054860067	0.0199609
7476	-0.208561828	-0.011970743	-0.070264605	0.054441613	-0.108901574	-0.106558217
7477	-0.063037937	0.000370867	0.060175213	-0.011875175	-0.074602392	0.013591338
7479	-0.100853365	-0.041175911	0.011844259	-0.124219903	-0.004833124	0.040527583
747	-0.047671123	0.13929811	0.082856541	-0.009021498	-0.014088416	0.057930217
7480	-0.259921737	-0.149123537	0.115609935	0.011121593	-0.01577878	0.055181288
7481	0.958090275	-0.255169184	-0.232575372	1.702292323	0.097148068	0.707760838
7482	-0.08116835	-0.048192209	-0.003536584	-0.00199679	0.046561129	-0.016776423
7485	1.005863826	-0.138737816	-0.560538376	-0.041350893	0.010808077	-0.12371428
7486	-0.026989863	0.336846111	-0.14634388	-0.148629301	-0.14841761	0.010809635
7490	-0.040390878	4.818354459	-0.065244861	0.133167959	-2.026879462	0.17180732
7494	2.260619765	0.705215021	-0.156919279	-0.585483841	0.685069307	0.330335451
7498	-0.288145407	-0.182815101	0.050154744	-0.102429795	0.001836042	-0.060113186
7503	0.987244864	-0.668519555	-0.458482034	-0.677410829	0.559273923	-0.172149694
7504	-0.45977016	-0.046998916	0.489574516	0.043540121	-0.235709593	0.031807422
7507	0.215230602	0.131027933	-0.193658121	-0.20582368	0.258392211	-0.001890073
7508	-0.780035545	-0.216846148	-0.589853231	-0.712520627	-0.395378914	-0.020394881
750	-0.009198701	-0.002901157	-0.000250274	-0.010207843	0.003780897	0.003064568
7511	0.098293779	0.026033643	-0.081062681	-0.036625825	0.12219355	0.171137207
7512	-0.102001737	-0.01163711	0.008723219	-0.042234423	-0.058916213	-0.035761495
7514	0.970153159	-0.214795219	-0.466313644	0.581030741	0.034804343	-0.180765149
7515	-0.176288014	-0.12360454	-0.060706381	-0.004467816	0.046488109	0.114624583
7516	-0.469035203	0.090868351	-0.16664934	0.132229317	-0.427582167	-0.066360537
7517	-0.174965919	-0.018754182	0.082055359	0.08850518	-0.07842298	-0.172144635
7518	0.528995128	0.19145723	-0.017801949	0.018603285	0.263211486	0.073157292
752014	-0.023574139	-0.005736978	0.089535017	-0.140828567	0.071615655	-0.089056669
7520	0.859454267	-0.119257174	0.059916684	0.212424135	0.372942818	0.212388368
7525	1.721556185	-0.370371691	-0.678732035	0.124983127	0.195135769	-0.117849456
7528	-0.265132626	0.292539	-0.429340735	-0.432452109	-0.429516538	0.313728928
7529	0.602210603	0.433818249	0.031275584	-0.060305809	0.632942154	0.386011136
752	-0.212355888	-0.058893419	0.190429024	-0.028510446	-0.113621862	0.0260988
7531	0.51099659	0.044783364	0.121779513	-0.043306671	0.034181695	0.118725347
7533	0.144596972	0.047303645	0.146533263	0.014032339	0.121300895	0.052035465
7534	0.437523343	0.516879217	0.553718766	0.417122269	0.312594185	0.252508805
7535	-0.164990056	0.049292386	0.015014709	0.046601197	-0.062855236	-0.119235977
7536	-0.885768487	-0.339565308	-0.374615593	-1.097332624	-0.353549679	-0.076812356
7538	-0.743464896	0.356464922	-0.217130061	-0.625736692	-0.38133871	0.064820045
7539	0.026044619	-0.101970789	-0.146928063	0.067127438	-0.153985984	-0.051084121
753	0.223512242	1.192057138	0.293708801	0.093883581	0.681779115	-0.061493884
7541	0.091655154	-0.066104059	-0.095591724	-0.029608326	0.019795556	0.021209961
7542	-0.026243056	0.046100803	-0.016264412	-0.047015041	-0.038919524	0.02524546
7543	0.246786029	0.279240257	0.045421321	1.152305703	0.302950222	0.034128492
7544	6.22E-06	-0.000202061	0.000127709	-5.56E-05	0.000188913	-2.51E-05
7545	-0.000884843	-0.392379552	-2.262489404	1.21037064	0.2265203	-0.294279993
7547	-0.034522103	-0.010603177	-0.018839334	0.122416551	-0.007086712	-0.074954111
754	0.685133113	-0.179243907	-0.023509544	0.048439073	0.076291684	0.414900208
7551	0.042367284	0.079654242	0.016160386	-0.274561376	0.143589645	0.096988829
7552	-0.020829296	-0.095830575	0.022121748	-0.042896074	-0.016239284	0.02921181
7553	-0.131626091	0.582571957	0.062564128	-0.292051776	-0.172538177	-0.056883224
7554	0.052973924	-0.043623853	0.037597012	-0.063019744	-0.055847371	0.031745473
7555	1.131780208	-0.087835968	-0.291439397	-0.15484588	0.065007185	-0.163018711
7556	-0.233931851	-0.001424287	-0.119972519	-0.013753844	-0.065514078	-0.007370126
7559	0.235186615	0.352109224	-0.265763111	-0.030277011	0.276703495	-0.059312818
755	-0.793949117	-0.09942857	-0.187957841	-0.634183908	-0.119386126	0.011576032
7561	-0.192709602	0.049095458	-0.525318137	-0.705281472	0.099004418	0.047116885
7564	-0.086437836	0.384740193	-0.050425086	-0.081002929	-0.11365198	-0.206993714
7568	-0.096024296	0.070686706	0.178574661	-0.041756879	0.234437981	0.078065895
7570	-0.078359494	-0.713775433	-0.593132523	-0.569815756	-0.439553167	-0.016447836
7571	0.217157388	-0.38927121	-0.31128696	-0.336055601	-0.147387935	-0.312025299
7572	0.68842826	0.064588702	-0.31426886	-0.545848124	0.287182739	0.245407165
7574	-0.219594604	-0.474839572	-0.633726663	0.277645966	-0.118446134	-0.047220926
757	0.967066922	0.644073195	-0.444151262	-0.128744535	0.215729236	0.206063167
7580	0.199276278	0.002505353	-0.07788555	0.253771357	0.262050533	-0.068745446
7582	0.066027826	0.092342101	-0.1967658	-0.387095853	0.010274824	0.190685089
7584	-0.000958998	0.005402964	0.037137845	-0.007341532	0.035704255	0.017199439
7586	0.383145978	-0.058670755	-0.479253147	0.593460192	0.037349341	-0.06767148
7587	-2.60E-05	-0.000407521	0.000882566	-0.000676249	0.00013606	-7.06E-06
758	-0.167625152	-0.108155988	-0.028726053	-0.129313194	-0.160038582	0.174176646
7593	-0.703843398	-0.006748563	-0.253658555	-0.866369402	-0.057534407	0.038089309
7594	0.806302941	-0.099299282	0.00524811	0.401468973	0.513256856	-0.210581433
7596	0.438071977	-0.061569642	-0.242252214	-0.212913303	0.118786547	0.060829126
7597	-0.151524131	-0.056248126	0.144287435	0.017805713	0.093802361	0.063868574
759	-0.258571088	-0.176868427	0.060828307	0.234727297	-0.04913499	0.052205328
760	1.404226496	1.333763538	-0.202715894	-0.029263849	-0.597801508	0.322818386
761	-0.091626895	0.093011159	1.565646678	-0.240716535	-1.534938534	0.366995142
7625	-0.004493038	-0.001161751	-0.024043985	-0.103141734	-0.022207773	-0.015615764
7626	0.013967181	0.006319644	-0.130191164	-0.068169692	0.021395288	0.070408229
7629	-0.056511634	0.008067081	-0.011347808	-0.229231387	-0.010784698	0.046498546
762	-0.016780875	-0.016846764	-0.040310953	0.005752318	-0.068191722	-0.069621776
7633	-0.084624738	0.084130824	-0.005930952	-0.044525824	-0.0194503	0.040913458
7634	-0.000305859	-0.000900501	0.002063856	0.000719616	6.22E-05	0.002149825
7637	0.172210787	0.194970383	-0.079979791	-0.12745581	0.288586616	-0.017068845
7638	-0.194575297	-0.038300764	0.104901786	-0.051299655	0.085879757	0.017888682
7639	0.126186917	-0.432010421	-0.024351676	-0.073614679	0.04958258	0.266233165
763	-0.046913842	-0.027350083	-0.086367959	-0.07289409	-0.020643737	0.017027296
7644	0.372264872	0.5433701	-0.015729902	-0.021833121	-0.053458229	-0.148317889
765	0.000839624	-0.173929724	-0.114020779	0.029360232	0.007327468	0.072253676
766	-0.334270058	-0.14114093	0.196147764	-0.131654927	-0.034645386	0.11934227
7673	0.241986605	0.051973759	0.122010036	-0.095600837	0.062977733	0.1457827
7678	-0.219500919	0.261636504	0.026669912	0.28923853	-0.001300467	0.049234049
767	0.147205978	0.274387279	-0.05044255	-0.157230393	-0.037470504	0.031745069
7681	-0.090396411	-0.030072615	-0.031061851	0.00467357	0.033619178	-0.018543608
768	-0.25953206	-0.281538539	0.042365133	0.175755902	-0.087308335	0.020944617
7690	0.445158936	-0.122978472	-0.205421911	-0.045484481	0.086292217	0.055643975
7691	-0.373910741	-0.022686026	-0.132547717	0.324742323	-0.088892924	0.050116395
7692	-0.611661731	-0.189688293	-0.350316158	-0.589536655	0.085451806	-0.130269277
7693	0.000553403	-0.057315338	0.12959921	-0.032799079	0.086841364	0.005060304
7694	0.038032056	-0.674001137	-0.283264576	-0.19168736	0.27941841	0.232335627
7695	-0.195529543	-0.291587339	-0.098719483	-0.218143155	-0.332039034	0.071294926
7696	-0.231697489	-0.062899136	-0.139088426	1.097378075	0.070428197	-0.340991963
7699	-0.293201895	0.010669814	-0.140569516	-0.156450783	0.411230954	0.092295969
7700	-0.200543257	-0.045528777	-0.074190499	0.173691986	0.094346482	0.03235345
7701	-0.223149454	0.139130203	0.096649565	0.084562259	-0.007258917	-0.071195452
7702	0.070224276	0.331092024	0.208792769	-0.14871422	-0.035344738	-0.145989408
7703	-0.447250777	-0.110979974	-0.14402681	2.120574447	0.059375071	0.069779675
7704	-2.09056241	-0.024895854	-0.775579856	-1.88382658	-0.506886966	-0.356938202
7705	0.113961021	0.123200121	-0.108914565	0.210804692	0.302790929	0.020562748
7706	-0.199416776	-0.087440196	-0.070938268	0.09762402	0.0238192	0.069162761
7707	0.019792126	0.017477807	-0.021272244	0.103448991	-0.177950518	0.135028118
7709	-0.481328571	0.163980533	-0.03503924	-0.007804354	-0.058146424	0.015737306
770	-0.040307901	0.069246876	-0.021775827	-0.090456028	-0.078513566	0.081792329
7710	-0.091155667	-0.033729881	0.047990666	-0.049606397	-0.020148237	-0.072903081
7711	-0.057098688	0.029729959	-0.030010903	0.101889606	-0.137036582	0.054554447
7716	0.365669846	-0.315483152	-0.623148501	-0.140448501	0.151676569	0.157691818
7718	-0.001974787	0.419656502	0.404932993	0.24030538	0.302276371	0.38238985
771	1.763128625	1.827518384	0.679697944	0.449693794	0.612985628	0.908096549
7726	-0.048570041	-0.097391276	0.083435634	0.253157398	0.054029575	0.164815328
7727	0.301103265	0.124544778	-0.078147725	0.170496547	0.117228728	0.141760539
7728	-0.138706271	-0.118591845	-0.356038914	-0.982535914	-0.247258938	0.017205418
7730	0.000492579	-0.101147116	-0.510968815	-0.749410091	0.320536523	0.166189764
7733	0.26921058	-0.083672969	-0.267109886	0.023105658	0.168995369	0.005591785
7737	0.226858706	0.372870865	0.124762835	0.146772662	-0.023558497	0.161226121
7738	0.543773422	0.039466512	-0.245806009	0.094900947	0.412354228	0.209075442
7739	-0.400053371	-0.079663955	-0.139359991	0.068091519	0.083231251	0.331142754
773	-0.034512462	-0.026115807	-0.043024108	-0.054658048	0.040397542	-0.074133492
7741	-0.15481861	-0.284081382	-0.216575432	-0.077022829	-0.136257309	-0.032852841
7743	0.366106181	0.305948909	-0.338843625	0.011809812	0.004914018	-0.179810797
7745	-0.703112022	-0.103383855	0.225730759	-0.187786396	0.091833431	0.116655775
7746	0.003808824	-0.163605186	0.144679369	0.037639503	-0.001693298	0.296640627
7748	-0.165080501	0.161357681	0.112118559	0.176032711	-0.007987352	-0.084041902
774	-0.128808629	0.012696029	-0.07885192	0.0077121	0.0055878	-0.06944854
7750	0.255036202	0.188697091	-0.060266707	-0.153916563	0.109474737	0.059770621
7752	0.228129069	-0.054125979	-0.026992062	0.139185329	0.338150014	0.129692834
7753	-0.224124599	0.005008982	-0.029328038	0.277174754	-0.052756389	-0.093635322
7754	0.121966042	-0.541099675	-0.489932672	-0.452019247	-0.278842602	-0.275024194
7755	-0.392771749	0.164422697	-0.329629479	-0.644207379	0.117246106	0.059918921
7756	0.320734117	0.15525954	0.160978427	0.307946285	0.194190667	0.225101128
7757	-0.044911781	-0.040298948	0.011692485	0.070381699	-0.045166564	-0.001964719
775	-0.021722534	-0.024720627	-0.072719337	-0.000775418	-0.067556639	0.032651762
7761	-0.830768696	-0.229393808	-0.055137493	0.291200589	0.285966444	-0.201110616
7762	-0.190593727	-0.171498276	-0.134541316	-0.17223905	-0.516003797	-0.058990989
7763	0.745591976	-0.482787748	-0.341000583	-1.068776399	-0.067170671	0.012322729
7764	0.399855932	0.506307606	-0.357095403	0.17080378	0.558869095	0.293937186
7766	-0.268252993	-0.156231648	0.044695169	-0.923876505	0.130093772	-0.065406082
7767	0.140603096	-0.067981886	0.14137645	-0.268263654	0.130411581	0.029661853
7768	-0.002097049	-0.040108854	-0.031191138	-0.014664774	-0.013835781	0.024931122
7769	0.759085056	0.321701249	0.245615832	-0.112209119	0.415582246	0.186350193
776	0.12273642	0.093420947	0.215336802	-0.030970129	-0.007002568	0.432374372
7770	-0.015165247	-0.052964427	-0.073121889	0.013765495	0.032185075	-0.082958479
7771	0.693383051	-0.347348905	-0.594813024	-0.166512208	0.280375614	0.042422208
7773	0.082826488	-0.124385238	0.016611403	-0.022244149	0.083103496	-0.1245798
7775	-0.09330778	0.047810027	-0.252264407	-1.568581643	-0.237504742	-0.852313055
7776	0.211436915	-0.052104552	-0.034922299	0.057640759	0.161983319	-0.248050274
777	-0.048914677	-0.000654801	0.026618331	0.002196197	-0.014748741	-0.000869576
7781	-0.338530834	0.038999815	-0.083535807	0.153461618	-0.246566316	-0.220305783
7782	-0.019123706	-0.010547805	0.005109902	0.006071333	0.012209489	-0.014402544
7783	-0.016069738	-0.026600533	0.004873572	-0.00200051	-0.00401068	-0.003483934
7786	0.095347387	0.59980791	-0.023522011	-0.518972163	0.204631476	0.178831849
7789	-0.00016403	-2.92E-05	-3.98E-05	-5.91E-05	-8.46E-05	8.46E-05
778	-0.165642667	0.004710792	0.015537374	-0.098194784	0.080580616	0.09607738
7791	-0.753126333	-0.077047711	0.04793832	-0.081162217	-0.08793022	-0.081312581
7799	-0.213765551	-0.200832404	0.149026164	0.127792324	-0.033122637	0.038243271
779	-0.11253195	-0.042674129	0.060841325	0.036622806	-0.053043398	-0.012274772
7802	0.62442528	0.514116521	0.108057779	0.191074093	0.036913062	0.214242787
7803	0.726984529	0.547586057	0.458154618	-0.046444993	0.210019618	0.657751671
7804	-0.120145819	0.082374878	0.132763027	0.046070591	-0.016755483	0.155126972
7805	0.166009312	-0.436246431	1.914054319	-0.289366391	0.797973826	-0.294776978
780	0.369911047	0.144936528	0.121255144	-0.029417855	0.134872053	0.112863975
7812	-0.631115232	-0.512407428	-0.158359852	-1.065758652	-0.012077022	0.098593618
7813	0.217598795	0.240721153	-0.302360724	-0.241182995	0.154426663	0.105100165
7818	0.626808293	0.213875303	0.074526671	1.147133228	-0.045629368	0.516279814
781	0.007662081	-0.033778903	0.076782537	-0.016854411	-0.025397764	0.052338093
7827	-0.112390671	-0.049411727	0.090109789	-0.073908339	0.060577025	0.044936884
782	-0.246345417	0.171593242	0.121403372	0.119770814	-0.150587706	-0.036252523
7832	0.547824283	1.032594412	0.261445182	0.159281836	0.131083	1.151747887
7837	0.938224089	0.639168593	0.638408501	2.274687045	0.836313113	0.624281605
783	0.054397767	0.479844149	-0.073512771	-0.092610966	-0.157505324	0.18745245
7840	0.304711014	0.165151497	0.090098771	0.236890665	0.385435504	0.090624246
7841	-0.30637603	0.267429947	0.071404075	0.123049255	0.043773608	0.04606609
7844	1.082528714	0.186901749	0.151443525	0.37194713	0.143867123	0.26300757
7846	-1.146767409	0.123787382	0.858824271	-0.659000783	0.196716194	0.787405625
7849	-0.385649506	-0.024297432	-0.041647543	-0.164526766	-0.135857731	0.036998758
784	0.019761372	0.384021966	0.350546232	1.093583821	-0.12235563	0.434123971
7850	-0.046055339	-0.058053093	-0.016419279	-0.023081425	-0.026595944	0.003043486
7851	-0.617169711	0.098558587	1.051732591	-0.130922691	0.090286238	0.201806831
7852	0.144141447	-0.10307584	0.779249357	-0.112195278	-0.102277409	0.354003383
7855	0.061426747	0.28087896	0.165510971	-0.116967604	-0.042777767	0.442801014
7857	-0.017487836	0.012384049	-0.028798688	0.015628902	0.03015332	-0.018925664
785	-0.149245183	-0.136463554	-0.172354043	0.028084318	0.143456528	0.034375979
7862	-0.288752843	0.081285686	-0.049067367	0.071726854	-0.104675388	-0.00354276
7866	-0.157641677	0.325282349	0.108370926	-0.511526593	0.026593599	0.006246161
7867	-0.085350579	0.453263152	0.247905141	-0.186840884	-0.033595557	0.096452299
7869	0.3179141	1.792493585	0.514315856	-0.299640511	0.292130967	0.177296319
786	-0.325717407	-0.11458903	0.00564458	0.142954423	-0.083449665	0.048914599
7873	0.476109181	0.966283292	0.785447299	0.418228676	0.284479477	0.283441503
7874	-0.297437709	-0.079465861	-0.387726096	-0.444996705	0.416780417	0.197467009
7879	0.257210293	0.244095102	0.118695608	0.736611172	-0.112608266	0.392507211
7881	-0.004744718	-0.020209325	0.060867022	-0.033359183	-0.026147788	-0.006956288
7884	0.558885202	0.13679396	-0.190627053	-0.056052912	0.186224187	0.155919692
788	0.092080583	-0.078527559	0.019262839	0.015536087	-0.097910717	-0.118801678
78986	-0.373774647	-0.14951002	-0.239704075	-0.354284509	-0.150802589	-0.13756162
78987	0.160268371	0.126472368	0.018160875	0.044052719	-0.072950595	0.168892972
78988	0.611944923	0.256251921	-0.175606429	0.260665089	0.070000407	-0.135111835
78989	0.161021457	-0.746101055	-0.079896743	1.247513717	-0.397192071	-0.19441428
78990	0.083128671	0.104003307	0.052089484	0.026822655	0.017866631	0.029144224
78991	-0.163193929	-0.055075888	-0.115168123	-0.113002546	0.195833668	0.171288147
78992	0.068221626	0.111184814	0.084656105	-0.058040142	-0.133502455	-0.065165708
78994	-0.601514879	-0.137736153	0.05175409	-0.353598807	-0.02215899	-0.067687041
78995	-0.025165839	-0.02456772	0.129048265	-0.097985705	-0.019268099	-0.008744454
78996	-0.117593705	-0.109879271	0.003563433	0.249556669	-0.046504021	-0.002347574
78997	-0.053915858	0.019191659	0.062446041	-0.095620117	-0.070624775	0.048803752
78999	-0.31537666	1.477837443	0.076737624	0.143723329	0.17899792	0.182072843
79000	-0.371761725	0.139419827	0.190949542	0.207361064	0.086952936	0.080774523
79001	0.440068255	-0.330077567	0.114510436	-0.229366867	0.337563183	0.188007703
79003	0.452312434	-0.066597175	-0.17601139	-0.163536875	0.287870459	-0.221586453
79004	-0.234290577	0.315705215	-0.102764307	0.398006181	-0.028658652	0.075206235
79005	0.010099716	0.015293268	0.095012988	-0.16629508	-0.101172139	-0.138830984
79006	0.490073196	0.335230183	-0.079564203	0.567577733	0.410700596	0.217549561
79007	-0.047605003	0.037154623	0.013467571	0.120664709	0.016446072	0.079547038
79009	0.246366191	-0.105427653	-0.441039542	-0.324075114	-0.06632077	-0.167224387
79012	-0.140809631	5.29E-05	0.125131684	-0.040491147	0.079845631	0.084202416
79016	-0.0001501	0.00017869	0.000232082	-7.27E-05	0.000136414	1.87E-05
79017	0.7555914	0.157427808	0.147760522	0.862279831	0.497793415	0.328853763
79018	-0.002762307	0.000270727	0.004139977	0.003393797	0.00631438	0.000586194
79019	0.424637018	0.139007874	0.487561239	2.478466737	-0.007871917	0.377679596
79020	0.280632071	-0.024350512	-0.28456163	0.158458846	-0.037610826	-0.057220786
79022	0.383717203	-0.171905565	-0.111404655	-0.360965327	0.162869789	-0.104969733
79023	0.445970423	0.071751564	0.131861162	0.173102686	0.181157462	0.123169291
79025	0.002216477	0.006694219	0.011889647	-0.017231123	-0.001864772	0.012709072
79026	-0.369296155	-0.67213151	-0.137966732	-1.508696636	-0.465799648	-0.196221105
79029	0.193408998	0.235251377	0.06810351	-0.271142982	0.593679025	-0.094040496
79033	-0.116062014	-0.017099887	0.081746735	0.000954625	-0.069459109	-0.089771842
79034	-0.310953369	0.03191142	-0.182188562	0.231647502	-0.07755888	-0.02019596
79035	-0.055034666	0.062399628	-0.035919681	-0.002027914	-0.032289039	-0.016827407
79036	-0.456452952	0.215736713	0.087939971	-0.15740629	-0.178909003	-0.071652212
79037	-0.60913712	-0.311422313	0.392756313	-0.242815835	0.075280375	-0.120372034
79038	0.193970297	-0.076854207	0.015005596	-0.006710395	0.088847591	0.02121644
79039	-0.475401829	0.346426023	0.04482075	0.063170567	-0.032208119	0.161681055
7903	-0.08122615	-0.01142848	0.02366206	0.05148438	0.018342843	-0.03384672
79042	0.157984196	0.163412122	-0.004698521	-0.331610543	0.031324096	0.263419483
79047	0.221941198	-0.102778414	0.079713251	1.130839389	0.062623386	0.070700912
79048	0.081839152	0.567915907	-0.386923166	-0.849543852	0.17658199	-0.509205432
79050	-0.693147594	0.164927482	0.004079927	-0.220646105	-0.19874376	-0.089138601
79053	0.822325812	0.106938266	-0.306314282	-0.136111626	0.473339958	0.299394389
79054	-0.088869872	-0.05443372	0.009677009	0.02355993	-0.022909043	-0.012761562
