	name	baseMean	log2FoldChange	padj
ENSG00000235426		1.438290186	-4.156736749	0.011352638
ENSG00000235428		4.090792238	0.446904466	0.774617613
ENSG00000235429		0.541429703	0.467916539	0.820352823
ENSG00000235433		0.175710983	-1.023372635	NA
ENSG00000235436	DPY19L2P4	0.233305842	0.394207084	NA
ENSG00000235437		235.8454575	0.293996608	0.370870387
ENSG00000235438	ESRRAP2	1.962769031	2.029031406	0.179932918
ENSG00000235440		0.697049281	-1.410217449	0.470835901
ENSG00000235445		2.124069983	-3.191993442	0.027656699
ENSG00000235449		10.34742448	-2.924953363	1.52E-05
ENSG00000235453	TOPORS-AS1	82.86423506	-0.847119733	0.133237958
ENSG00000235454		63.47527551	0.907205558	0.030736063
ENSG00000235459	RPS26P31	95.67062057	0.159294963	0.855651603
ENSG00000235461		0.190254852	1.568362153	NA
ENSG00000235462	TAB3P1	0.783776889	-2.154054923	0.252915937
ENSG00000235469	MRPL50P4	0.120699073	-1.388521157	NA
ENSG00000235472	EIF4A1P7	2.436888834	1.906574392	0.127115592
ENSG00000235475		9.105861499	-1.443500106	0.110912404
ENSG00000235477		51.14499924	0.863211109	0.088939343
ENSG00000235478		0.569291637	-0.29876683	0.887595437
ENSG00000235480		3.258046317	2.73284084	0.068003927
ENSG00000235481		3.938606096	-1.720901073	0.153093397
ENSG00000235482	RPL21P135	0.191433408	-1.704082091	NA
ENSG00000235485		0.093704185	1.127068865	NA
ENSG00000235486		34.42762367	2.061596997	4.77E-06
ENSG00000235488	JARID2-AS1	2.597033767	-1.121865694	0.37237738
ENSG00000235489	DBF4P1	87.07889415	-0.30988006	0.417160129
ENSG00000235492		0.045428851	0.697072531	NA
ENSG00000235493		0.084044043	-1.256874438	NA
ENSG00000235499		58.74698465	-3.373972963	2.17E-11
ENSG00000235500	SNX19P2	0.146030987	0.606526764	NA
ENSG00000235501		2.08642027	-2.209928882	0.141787271
ENSG00000235505		51.20391194	1.018590519	0.187624269
ENSG00000235506	SLC20A1P2	0.43224909	0.55710014	0.793179978
ENSG00000235508	RPS2P7	227.7249564	0.668895556	0.2777998
ENSG00000235513		26.67779779	-1.852739046	0.000949035
ENSG00000235514		0.933558355	-1.6922121	0.361373127
ENSG00000235518		0.048275334	0.720779922	NA
ENSG00000235522		1.770341841	-2.427384273	0.079316351
ENSG00000235526		0.049753933	0.732611329	NA
ENSG00000235527		4.032716573	-0.331009113	0.793984329
ENSG00000235530		3.246319731	1.914376494	0.113464803
ENSG00000235531		29.10028712	2.170652051	0.002772459
ENSG00000235532	LINC00402	0.791550404	-3.636883487	0.0388841
ENSG00000235535		0.156436025	0	NA
ENSG00000235538		0.234922317	0.515270131	NA
ENSG00000235545		2.279096859	-2.483594098	0.071923192
ENSG00000235546		2.126269624	-2.48547336	0.080569892
ENSG00000235550	ANKRD26P2	0.141468671	-1.584240975	NA
ENSG00000235552	RPL6P27	5128.3049	-1.4395198	2.07E-07
ENSG00000235554		81.09595096	-0.941050047	0.009547704
ENSG00000235555	SUMO1P4	6.544402469	1.169932012	0.20834093
ENSG00000235559		21.29900587	1.745489915	0.026401346
ENSG00000235560		24.317661	3.318874505	1.30E-05
ENSG00000235565		0.09166694	0	NA
ENSG00000235568	NFAM1	2.731210005	-5.319015556	0.000421108
ENSG00000235576		5.636908349	3.74213707	0.001753836
ENSG00000235579		1.650581064	-0.787779688	0.648034376
ENSG00000235582		1.613186607	0.775790299	0.624307528
ENSG00000235586		1.149854924	0.822253329	0.67483218
ENSG00000235587	GAPDHP65	14.26767931	4.050371208	1.82E-06
ENSG00000235590	GNAS-AS1	3.288346512	4.794123861	0.001011672
ENSG00000235602	POU5F1P3	14.57287379	-2.634693668	0.002409893
ENSG00000235604	SPANXB1	0.049753933	0.732611329	NA
ENSG00000235605		20.59648219	-1.330206247	0.085522231
ENSG00000235608	NKX1-1	0.070734335	-1.193116354	NA
ENSG00000235609		9.87238904	-0.631907961	0.461653474
ENSG00000235613	NSRP1P1	3.635568947	-2.817488217	0.008674224
ENSG00000235616	ST13P2	0.099507866	1.156752681	NA
ENSG00000235618		14.5301236	-1.777545895	0.016356758
ENSG00000235620		0.291241317	2.167622407	NA
ENSG00000235621	LINC00494	104.0496728	-5.017891558	8.26E-19
ENSG00000235627	SNRPFP4	0.366598758	1.189706578	NA
ENSG00000235629		0.880249689	0.117441446	0.961021233
ENSG00000235631	RNF148	0.692112107	1.215810932	0.54224404
ENSG00000235635		9.224640659	-3.87217724	2.90E-05
ENSG00000235636	NUS1P1	550.8500952	0.967704971	0.061596647
ENSG00000235641	LINC00484	6.936070207	3.639024642	0.001632115
ENSG00000235643		0.084044043	-1.256874438	NA
ENSG00000235644		0.272599212	-0.231310485	NA
ENSG00000235651		1.666783344	3.229045758	0.040222589
ENSG00000235652		21.43231241	0.1151756	0.878210334
ENSG00000235655	H3F3AP4	14157.97641	-0.161273481	0.638551733
ENSG00000235659		1.346857723	-0.143120528	0.947226689
ENSG00000235660	LINC00345	0.248428833	-0.906799126	NA
ENSG00000235663	SAPCD1-AS1	2.672512202	0.055008735	0.975217832
ENSG00000235664		0.862279607	0.09967711	0.965240807
ENSG00000235670	RPL21P40	2.441194794	-0.515341518	0.720578155
ENSG00000235672		2.374643156	0.670029505	0.665870556
ENSG00000235673		0.446141262	-2.508333345	0.159727206
ENSG00000235674	LDHAP2	7.913011382	-2.138755383	0.002820313
ENSG00000235677	NPM1P26	52.19615897	-3.404672957	4.87E-08
ENSG00000235681		5.796283491	0.056841728	0.967087425
ENSG00000235683		0.465649069	-1.497918624	0.424606793
ENSG00000235686	PPIAP20	1.266565135	-2.452948871	0.121058552
ENSG00000235688		0.274746503	0	NA
ENSG00000235689		0.120699073	-1.388521157	NA
ENSG00000235695		1.207847003	-2.722986556	0.080887244
ENSG00000235698	PA2G4P2	1.724084749	2.572321592	0.102749339
ENSG00000235700	CYCSP52	3.133098062	-1.348384664	0.310650707
ENSG00000235701	PCBP2P1	1.659826385	0.288586084	0.875800071
ENSG00000235702		0.247293728	0.870833743	NA
ENSG00000235703	LINC00894	142.2978082	-2.7173945	5.54E-06
ENSG00000235704		2.011265216	-2.012518986	0.182838106
ENSG00000235706	DICER1-AS1	51.35568679	-1.344276013	0.068410813
ENSG00000235710		0.045428851	0.697072531	NA
ENSG00000235713		0.473789928	0	1
ENSG00000235716	KRT18P46	0.099507866	1.156752681	NA
ENSG00000235720		253.3042111	-0.943519899	0.000219535
ENSG00000235721		0.144936717	1.397653736	NA
ENSG00000235724		27.29365981	-2.692534323	1.46E-06
ENSG00000235725		0.327924569	0.476933751	NA
ENSG00000235726		0.452261275	-0.917797469	0.646346358
ENSG00000235728		0.362097219	-2.044056429	NA
ENSG00000235731		0.154778379	-1.621145874	NA
ENSG00000235734	HMGN1P36	339.4899199	0.842547601	0.000965899
ENSG00000235735	RPL7AP72	0.141468671	-1.584240975	NA
ENSG00000235740		0.764876598	-1.472968317	0.440711304
ENSG00000235742		0.070734335	-1.193116354	NA
ENSG00000235746	CTBP2P2	0.049753933	0.732611329	NA
ENSG00000235748		1.582042024	2.718199994	0.099409382
ENSG00000235750	KIAA0040	5173.624241	1.702264588	7.26E-05
ENSG00000235759	ARHGAP42P3	0.156436025	0	NA
ENSG00000235760		0.724341359	2.439186742	0.182665869
ENSG00000235763	SNRPGP5	0.303869946	-1.496820132	NA
ENSG00000235768	BRD7P5	0.620768689	0.969150563	0.63094998
ENSG00000235770	LINC00607	2.509142658	2.874240228	0.057738006
ENSG00000235772		36.5195597	-5.431294276	1.74E-12
ENSG00000235774		0.1463046	1.402619043	NA
ENSG00000235776		77.01177879	-0.258195432	0.648585064
ENSG00000235777	DPYD-AS2	0.246577185	0	NA
ENSG00000235779		0.696468332	-2.22915424	0.234592123
ENSG00000235781		4.483181866	-2.124477262	0.031697983
ENSG00000235787		0.337434888	0.753480756	NA
ENSG00000235790		0.57982903	-0.45023045	0.832232114
ENSG00000235795		9.559135469	-0.145197527	0.877435292
ENSG00000235802	HCFC1-AS1	11.164488	-0.119938274	0.90329503
ENSG00000235803		0.156436025	0	NA
ENSG00000235805	SOCS5P3	0.839275331	-1.179288804	0.526699758
ENSG00000235806		0.718254181	0.455883029	0.830764245
ENSG00000235812	ADAM21P1	0.210114422	0	NA
ENSG00000235813		0.139133037	1.376789443	NA
ENSG00000235816	PRELID1P3	0.357596841	1.660636112	NA
ENSG00000235818	VN1R17P	0.325442189	-2.040909644	NA
ENSG00000235820		0.609693463	-2.390333494	0.192693061
ENSG00000235821	IFITM4P	17.22302552	-3.098136739	0.00046624
ENSG00000235823	LINC00263	168.4676422	4.529475155	7.35E-28
ENSG00000235824	LINC00837	0.048275334	0.720779922	NA
ENSG00000235828	RPL36AP26	6.388034087	-0.896295846	0.343371234
ENSG00000235830	SRGAP3-AS4	0.236894964	0	NA
ENSG00000235831	BHLHE40-AS1	26.3354545	2.206533112	5.36E-05
ENSG00000235833		3.290383339	-3.343256477	0.013398259
ENSG00000235836		0.439131293	0	1
ENSG00000235837		2.808064246	-1.029907345	0.379484241
ENSG00000235843		0.58215597	-1.757232418	0.360654294
ENSG00000235847	LDHAP7	15.26163585	5.010073988	3.30E-09
ENSG00000235848	RMDN2-AS1	0.209867372	0.431957036	NA
ENSG00000235852		15.86975868	-2.314555457	0.003327675
ENSG00000235855		0.084044043	-1.256874438	NA
ENSG00000235857	CTBP2P1	0.144936717	1.397653736	NA
ENSG00000235859		419.9011993	-4.423359593	4.97E-45
ENSG00000235861		1.313309729	-2.876176406	0.07951289
ENSG00000235862		0.120699073	-1.388521157	NA
ENSG00000235863	B3GALT4	151.6847404	-0.442891364	0.323261042
ENSG00000235865	GSN-AS1	2.823892692	1.704048896	0.21646493
ENSG00000235869		0.236894964	0	NA
ENSG00000235872		0.478260406	-1.756832952	0.359758905
ENSG00000235876	FEM1AP4	0.576330664	0.136398259	0.954816801
ENSG00000235878		43.57577132	-0.74151941	0.372725583
ENSG00000235880		2.503962986	-0.0547712	0.976586129
ENSG00000235881		0.118447482	0	NA
ENSG00000235884	LINC00941	0.049753933	0.732611329	NA
ENSG00000235887		0.407796829	-1.754911082	NA
ENSG00000235890	TSPEAR-AS1	1.341559859	-2.803988556	0.093898505
ENSG00000235893		4.899969153	2.739397174	0.068608956
ENSG00000235896	IGKV3D-7	1736.924991	3.375578142	1.04E-09
ENSG00000235897	TM4SF19-AS1	1.295298387	1.60758256	0.351579079
ENSG00000235903	CPB2-AS1	11.73693438	3.742678557	4.92E-05
ENSG00000235907		0.049753933	0.732611329	NA
ENSG00000235908	RHOA-IT1	20.49913713	-4.692980914	1.40E-10
ENSG00000235910	APOA1-AS	5.644844298	-5.415576864	2.38E-06
ENSG00000235912		20.90517639	1.462423871	0.00484298
ENSG00000235916		0.749542392	0.890657006	0.646968478
ENSG00000235917		1.563338082	-3.19992707	0.048232838
ENSG00000235919	ASH1L-AS1	52.92128046	-1.217391761	0.02230356
ENSG00000235920		0.141705905	0.574178825	NA
ENSG00000235927	NEXN-AS1	1.408708873	-1.008863637	0.576674796
ENSG00000235932		0.098029266	1.149339015	NA
ENSG00000235937		0.858660995	-1.611341805	0.407142868
ENSG00000235938		0.3776402	0.946627281	NA
ENSG00000235939		0.503187563	-2.495790806	0.175740686
ENSG00000235944	ZNF815P	63.8306318	0.253481959	0.600328589
ENSG00000235945		4.049052717	-4.090616707	0.003047035
ENSG00000235946		7.543562005	-2.443264853	0.00211588
ENSG00000235947	EGOT	5.416199463	-3.3361582	0.000884481
ENSG00000235949		0.241398146	-1.811605953	NA
ENSG00000235951		0.141468671	-1.584240975	NA
ENSG00000235954	TTC28-AS1	251.951129	0.239878913	0.690293953
ENSG00000235955	CICP20	0.687150096	-0.764822267	0.712662533
ENSG00000235957	COX7CP1	10.71750998	0.9806455	0.180588722
ENSG00000235958	UBOX5-AS1	21.27637125	-3.217361279	5.88E-07
ENSG00000235959		0.120699073	-1.388521157	NA
ENSG00000235961	PNMA6C	20.17119878	2.140654127	0.001355996
ENSG00000235962		1.497221826	-1.237163722	0.44161463
ENSG00000235963	MCCD1P1	1.117950001	-3.566113723	0.03344631
ENSG00000235967	COX5BP3	0.120699073	-1.388521157	NA
ENSG00000235969	CHEK2P4	0.045428851	0.697072531	NA
ENSG00000235974	VN2R19P	0.30102017	-1.627304058	NA
ENSG00000235978		3.98065856	-1.84374843	0.069963901
ENSG00000235979		0.084044043	-1.256874438	NA
ENSG00000235982		0.450711803	-0.869109709	0.654329601
ENSG00000235989	MORC2-AS1	3.734281515	0.34714137	0.792809189
ENSG00000235990		0.963196421	2.937691936	0.098387016
ENSG00000235991		0.192554108	0	NA
ENSG00000235994		0.16438479	0	NA
ENSG00000235997		2.663310305	-0.346541954	0.847245835
ENSG00000235999		38.2862386	-1.228166727	0.037307903
ENSG00000236002		22.79264141	-4.134804678	6.34E-09
ENSG00000236003		0.72674297	-1.517334947	0.406728788
ENSG00000236008		6.504845466	4.798097159	0.000203153
ENSG00000236012	HIGD1AP12	0.129472895	-0.332676705	NA
ENSG00000236013		0.09166694	0	NA
ENSG00000236015		16.50985199	-0.976658403	0.250786487
ENSG00000236016		19.01106961	-4.76580355	2.75E-10
ENSG00000236017	ASMTL-AS1	129.0828571	-1.955849266	0.004112103
ENSG00000236018		12.53019912	-2.216052813	0.002579455
ENSG00000236021		5.918082618	0.292490439	0.842055063
ENSG00000236022		5.412121251	-6.460832945	9.03E-07
ENSG00000236027	PATE3	0.045428851	0.697072531	NA
ENSG00000236028		2.095091008	2.12072142	0.214501119
ENSG00000236029		0.815487291	-2.502303286	0.167802049
ENSG00000236030	LINC01036	2.636705236	2.788754354	0.043603486
ENSG00000236031		2.507104046	-3.763157121	0.004213243
ENSG00000236035		0.09166694	0	NA
ENSG00000236039		0.886515138	0.430536454	0.836472423
ENSG00000236040	CHIAP1	0.141468671	-1.584240975	NA
ENSG00000236041	COX6CP18	0.084044043	-1.256874438	NA
ENSG00000236044	FABP5P2	26.17494243	4.152039458	1.98E-09
ENSG00000236047		2.89865439	-4.493184606	0.000479805
ENSG00000236048		0.383450413	-0.312766758	NA
ENSG00000236051	MYCBP2-AS1	1.901160044	-2.860504386	0.048920012
ENSG00000236055		1.085591093	0.250994507	0.905701195
ENSG00000236056	GAPDHP14	1.80491033	-0.54237877	0.776158355
ENSG00000236058		412.6796588	-1.473659292	0.041970321
ENSG00000236060	HSPB1P1	1.615487004	1.215344152	0.399777139
ENSG00000236064		0.120699073	-1.388521157	NA
ENSG00000236065		0.748134132	-0.502290673	0.802645168
ENSG00000236066		3.804886064	0.709447011	0.61743413
ENSG00000236069		0.049753933	0.732611329	NA
ENSG00000236072		0.084044043	-1.256874438	NA
ENSG00000236073		0.528566333	1.378731081	0.481389788
ENSG00000236078		0.628024536	0.492678057	0.819501577
ENSG00000236080	YAP1P2	0.09166694	0	NA
ENSG00000236081		11.88878249	4.888972192	3.96E-06
ENSG00000236083	OR13E1P	0.906291261	-2.590506	0.128423072
ENSG00000236086	HMGN2P28	3.238388136	-0.272433397	0.858082131
ENSG00000236088	COX10-AS1	121.7773263	0.769425005	0.077269044
ENSG00000236090	LDHAP3	13.19655834	4.781906572	3.86E-08
ENSG00000236095		1.181161345	-1.962347893	0.263575818
ENSG00000236098		0.048275334	0.720779922	NA
ENSG00000236099		0.262167744	-1.897467466	NA
ENSG00000236104	ZBTB22	395.3565844	-1.315997553	1.55E-05
ENSG00000236105		0.584602151	0.008215403	1
ENSG00000236107		0.048275334	0.720779922	NA
ENSG00000236111		1.577992548	-2.037734544	0.172466332
ENSG00000236114		4.072859796	-6.599389624	8.78E-06
ENSG00000236115		0.286616193	-0.508008806	NA
ENSG00000236118		0.900436927	-3.177951383	0.067286882
ENSG00000236121	HAUS6P2	0.118447482	0	NA
ENSG00000236124	HMGN2P23	0.677751697	1.009623146	0.595075217
ENSG00000236125	USP17L4	0.177260455	-1.006445957	NA
ENSG00000236132		1.612603524	-1.840065074	0.300654775
ENSG00000236136		0.384013946	0.91679887	NA
ENSG00000236137		12.96401894	4.36320042	4.10E-05
ENSG00000236138		0.951029398	1.18917611	0.51987092
ENSG00000236140		1.117779257	-0.000699902	1
ENSG00000236144		210.7230703	-0.227942258	0.719651299
ENSG00000236148		0.587606856	-0.271038605	0.902562258
ENSG00000236152	MRPS36P1	2.141499034	1.857614691	0.209028243
ENSG00000236153		0.313027415	1.464159457	NA
ENSG00000236154		3.590122431	2.991434218	0.046619219
ENSG00000236155		0.774870088	2.737976432	0.131075175
ENSG00000236157		8.705542476	-0.130947316	0.881143562
ENSG00000236159		0.806386864	1.929966239	0.294085516
ENSG00000236165	PRADC1P1	7.494805391	-0.741112503	0.422124161
ENSG00000236170	IGHD1-1	18.54960647	-0.361014835	0.707037646
ENSG00000236173		0.070734335	-1.193116354	NA
ENSG00000236180		0.312872051	0	NA
ENSG00000236182		0.048275334	0.720779922	NA
ENSG00000236184	TCEA1P4	9.841985682	-0.199595715	0.852212948
ENSG00000236188	PRKX-AS1	3.208423245	-5.895700247	8.58E-05
ENSG00000236189	RPL18AP15	0.045428851	0.697072531	NA
ENSG00000236191	RPS15AP25	0.180321097	-1.002820072	NA
ENSG00000236194		10.74856488	-1.291018808	0.13156057
ENSG00000236197		0.168088087	-1.656728936	NA
ENSG00000236198		0.501609528	-1.014358199	0.619360548
ENSG00000236199		163.8294158	-2.16432746	9.25E-16
ENSG00000236200	KDM4A-AS1	25.89988998	-1.164969735	0.031539347
ENSG00000236204		6.86090611	-0.94250684	0.307621238
ENSG00000236206		0.187943994	0	NA
ENSG00000236209		2.161102545	-0.60744207	0.747740836
ENSG00000236213		1.695392365	-0.791392361	0.679285479
ENSG00000236217	C1DP2	0.452954922	-0.908898328	0.642281943
ENSG00000236226		0.154778379	-1.621145874	NA
ENSG00000236229	VEZF1P1	0.506855835	0.187661468	0.933034604
ENSG00000236230		0.096277054	0	NA
ENSG00000236231		0.156436025	0	NA
ENSG00000236233		11.23305247	4.22853001	2.27E-05
ENSG00000236234		67.83100011	-2.404706443	0.000211463
ENSG00000236235		0.719701886	0.556143583	0.795420055
ENSG00000236242	MYO16-AS1	0.09166694	0	NA
ENSG00000236252		0.341319377	0	NA
ENSG00000236254	MTND4P14	1.515637311	-0.528185349	0.776325274
ENSG00000236255		119.6306846	0.338625004	0.623182105
ENSG00000236256	DIAPH2-AS1	1.497443468	-1.773381102	0.234800367
ENSG00000236257	EI24P2	3.853462301	0.15748431	0.926088453
ENSG00000236259		0.136286554	1.366296475	NA
ENSG00000236263		0.475466726	1.05923082	0.59994071
ENSG00000236264	RPL26P30	81.28407901	2.54249124	7.08E-10
ENSG00000236266		1.654409035	-2.301968366	0.141926056
ENSG00000236268		6.439670002	-7.036431911	1.82E-06
ENSG00000236269	ENO1-IT1	11.17455702	-1.42657303	NA
ENSG00000236274		0.070734335	-1.193116354	NA
ENSG00000236278	PEBP1P3	2.696083871	-2.084486033	0.114193606
ENSG00000236279	CLEC2L	0.168088087	-1.656728936	NA
ENSG00000236280		1.380454371	1.78850519	0.275510255
ENSG00000236281		0.577258076	0.878929912	0.660716782
ENSG00000236283		0.560316275	1.325554943	0.494997635
ENSG00000236285	NPM1P8	0.364597953	0.696961805	NA
ENSG00000236287	ZBED5	1306.385745	-1.112587651	0.004647858
ENSG00000236290	EEF1GP7	0.202891468	-1.143066705	NA
ENSG00000236296	GUSBP5	12.91363009	0.671416234	0.505202181
ENSG00000236297		6.498362607	2.768112549	0.00144575
ENSG00000236299		0.225464916	-0.266737703	NA
ENSG00000236304		11.1269477	-5.167006588	1.77E-05
ENSG00000236305		3.555955116	-1.645925798	0.137190591
ENSG00000236307		1.867109767	3.544795064	0.02866293
ENSG00000236308		13.51385085	-1.487806427	0.020438891
ENSG00000236312	RPL34P34	7.665658428	-1.725895353	0.077680583
ENSG00000236316	OR7E109P	0.669947953	0	1
ENSG00000236317		0.943234347	1.388171546	0.446219763
ENSG00000236318		0.120699073	-1.388521157	NA
ENSG00000236319		0.369096149	0.451115507	NA
ENSG00000236320	SLFN14	28.07715717	0.653393212	0.432484411
ENSG00000236323	BMP6P1	0.291152079	-0.9490379	NA
ENSG00000236324		10.76629433	-5.821416647	4.59E-09
ENSG00000236325		0.206189958	0.581576859	NA
ENSG00000236326		0.082192395	0	NA
ENSG00000236327		0.045428851	0.697072531	NA
ENSG00000236330	RPL5P9	6.410493152	-0.441007881	0.639723781
ENSG00000236333	TRHDE-AS1	0.049753933	0.732611329	NA
ENSG00000236334	PPIAL4G	6.626388379	2.178794212	0.014980892
ENSG00000236337	FMR1-IT1	14.71142592	-2.985626789	0.000947188
ENSG00000236338		0.347990429	0.222495927	NA
ENSG00000236343	EI24P4	0.141468671	-1.584240975	NA
ENSG00000236345		0.162401275	-0.966251475	NA
ENSG00000236348	PSMC1P10	1.141078316	0.674634337	0.728246821
ENSG00000236349	SUCLG2P2	37.68918553	0.713913459	0.164730089
ENSG00000236352		2.575130992	1.046601275	0.477610886
ENSG00000236358		3.553787326	1.4836487	0.248418586
ENSG00000236360		28.36721661	-1.371665569	0.088410361
ENSG00000236361		0.362097219	-2.044056429	NA
ENSG00000236364		6.034292682	-0.379679618	0.75644359
ENSG00000236373		0.048275334	0.720779922	NA
ENSG00000236375	POU5F1P5	0.639236883	-1.638450873	0.398801765
ENSG00000236377		4.11535381	2.987344569	0.038414487
ENSG00000236383	LINC00854	57.25052146	-1.400591056	0.0241611
ENSG00000236388	ITCH-AS1	0.09166694	0	NA
ENSG00000236389		2.245022893	0	1
ENSG00000236390		0.257601202	0	NA
ENSG00000236391		0.625811322	1.221016511	0.534507082
ENSG00000236393		0.168088087	-1.656728936	NA
ENSG00000236397	DDX11L2	63.46493847	1.796435688	0.071529082
ENSG00000236403		0.09166694	0	NA
ENSG00000236404		7.511371656	5.402488114	3.60E-06
ENSG00000236409	NRADDP	5.150100208	-2.104636637	0.027567027
ENSG00000236411	NDUFAF4P3	0.049753933	0.732611329	NA
ENSG00000236417	CTSLP1	0.048275334	0.720779922	NA
ENSG00000236423	LINC01134	13.57007952	3.574092921	0.001141942
ENSG00000236425		0.168088087	-1.656728936	NA
ENSG00000236426		5.729274897	-3.324913725	0.001916293
ENSG00000236427		0.233158685	0.481422516	NA
ENSG00000236430	KRT8P29	0.511271872	-0.092927176	0.969914222
ENSG00000236431		3.695201378	3.481614279	0.00684349
ENSG00000236432		31.34679949	-1.056306742	0.036587119
ENSG00000236434		1.918630682	-5.153675605	0.001064568
ENSG00000236438	FAM157A	343.9456479	-1.762986081	0.000578173
ENSG00000236439		1794.169117	-2.303669785	2.96E-05
ENSG00000236444	UBE2L5P	2.88769393	1.036206447	0.412747378
ENSG00000236447	ATG10-IT1	0.600541314	-2.281473212	0.21206956
ENSG00000236449		3.411129609	-1.429085688	0.232501722
ENSG00000236450		0.292061973	0.838900904	NA
ENSG00000236452		0.120699073	-1.388521157	NA
ENSG00000236453		1.64707767	1.294710184	0.464515981
ENSG00000236456		6.40563199	2.142561294	0.01301299
ENSG00000236457		0.191222603	-0.66400869	NA
ENSG00000236459	HNRNPA1P22	0.31535108	0.552808371	NA
ENSG00000236461		0.045428851	0.697072531	NA
ENSG00000236463	LINC00427	1.517907331	-0.610205906	0.730312132
ENSG00000236467		0.570981042	-0.618098396	0.772542058
ENSG00000236468		0.567865567	-0.458031457	0.833015147
ENSG00000236469		0.096277054	0	NA
ENSG00000236472		4.044938627	-3.626105368	0.003717704
ENSG00000236474	GCNT1P1	2.553623764	-2.745693004	0.039355369
ENSG00000236475	TRIM26BP	0.370468637	0.745142935	NA
ENSG00000236478		1.845520208	-1.446767432	0.283594797
ENSG00000236480	PKMP1	2.347852271	2.811344921	0.058465873
ENSG00000236483		2.351652834	-4.938934799	0.001034891
ENSG00000236484	RRM2P2	0.138645263	0.575927322	NA
ENSG00000236489		1.516516702	-0.56193	0.764820525
ENSG00000236491		0.868448498	-1.70979678	0.37237738
ENSG00000236493	EIF2S2P3	7.259081517	0.36920838	0.680298511
ENSG00000236494		0.499050223	-2.473528492	0.182355092
ENSG00000236496		11.33940705	1.104551063	0.243963727
ENSG00000236498		28.77262051	-4.071483196	1.40E-06
ENSG00000236499	LINC00896	1.360503381	0.139903788	0.947053119
ENSG00000236501		0.049753933	0.732611329	NA
ENSG00000236503		0.204743116	-1.736956175	NA
ENSG00000236504		7.332873925	-1.305518005	0.276472732
ENSG00000236505		0.048275334	0.720779922	NA
ENSG00000236509	RPL21P133	0.149261798	1.412934033	NA
ENSG00000236512		1.983646874	-3.264574431	0.037407722
ENSG00000236514		5.801415834	-1.122562597	0.326369415
ENSG00000236516	KLF2P4	0.238042412	1.152693008	NA
ENSG00000236519		3.505334991	2.240964912	0.049589792
ENSG00000236521	NPAP1P4	1.3040772	-4.850551462	0.003533476
ENSG00000236523	NPM1P40	0.95683301	-0.195338232	0.916352527
ENSG00000236525		0.403636414	-2.411334736	NA
ENSG00000236526		0.120699073	-1.388521157	NA
ENSG00000236527	ARF4P2	0.350563298	-0.336261885	NA
ENSG00000236528		0.689671785	-0.100354639	0.968313534
ENSG00000236529		5.462847409	1.814193035	0.072823641
ENSG00000236530		0.506297926	-0.456043681	0.832995029
ENSG00000236532		0.09166694	0	NA
ENSG00000236533		2.421629653	-0.364303819	0.797382428
ENSG00000236534	H3F3BP1	1029.205287	0.193472659	0.601638804
ENSG00000236535	RC3H1-IT1	0.834403093	-1.778807309	0.30520234
ENSG00000236537		55.21155478	-2.116576866	5.25E-07
ENSG00000236539	HNRNPA1P54	32.72238888	-0.10389032	0.861349024
ENSG00000236540		32.31601045	-0.361802217	0.584520561
ENSG00000236542	MED28P7	0.475041749	-1.245956195	0.532398266
ENSG00000236545		1.383654939	2.148665317	0.228383625
ENSG00000236546		0.045428851	0.697072531	NA
ENSG00000236548		0.084044043	-1.256874438	NA
ENSG00000236549		1.260577842	-3.471896051	0.037404634
ENSG00000236552	RPL13AP5	4781.848875	-1.923094732	0.000301429
ENSG00000236554	ASNSP3	0.096277054	0	NA
ENSG00000236558		0.558760319	1.55072043	0.420717721
ENSG00000236559		2.415614904	-2.102404454	0.158673439
ENSG00000236562		0.358741485	0.174826765	NA
ENSG00000236564	YWHAQP5	0.120699073	-1.388521157	NA
ENSG00000236565	HNRNPA3P5	57.78003249	1.248037363	0.00758112
ENSG00000236567		2.431413849	-0.492626322	0.734769769
ENSG00000236570	RAD23BP1	2.162855828	2.052835288	0.148179245
ENSG00000236572		0.141468671	-1.584240975	NA
ENSG00000236576		0.46691086	-3.105022078	0.085426288
ENSG00000236577	SNRPGP14	5.547259587	0.395696965	0.779145027
ENSG00000236581	STARD13-AS	0.045428851	0.697072531	NA
ENSG00000236582	PRPF38AP2	0.402103876	0.447962056	NA
ENSG00000236583		1.054520793	-4.435298426	0.009375341
ENSG00000236591		11.12675662	4.027866002	8.18E-05
ENSG00000236592	S100A11P2	0.181715406	1.543821492	NA
ENSG00000236597	IGHD7-27	9.792196174	1.804939927	0.080234422
ENSG00000236603	RANP1	588.5888731	2.338835032	3.95E-15
ENSG00000236607		0.275000819	0	NA
ENSG00000236608	EIF4A1P6	0.741331065	-2.696369591	0.137626222
ENSG00000236609	ZNF853	99.27659444	-5.994550627	1.07E-22
ENSG00000236611		0.233135611	-1.298413127	NA
ENSG00000236615		0.084044043	-1.256874438	NA
ENSG00000236617		2.484628347	1.964456822	0.185429979
ENSG00000236618	PITPNA-AS1	6.392598536	0.608849697	0.535487804
ENSG00000236624	CCDC163P	338.1585782	2.917992141	8.35E-25
ENSG00000236643		0.684329175	0.801567606	0.695804546
ENSG00000236654		0.642142962	-1.48628221	0.443716779
ENSG00000236655		0.049753933	0.732611329	NA
ENSG00000236662		2.24722898	1.487923956	0.276182886
ENSG00000236663		1.156679339	0	1
